country,city,clicks,views,lat,lng
United States of America,Buffalo,24.0,12040,42.87997825,-78.88000208
Canada,Ottawa,30.0,13096,45.4166968,-75.7000153
United States of America,Wilmington,41.0,14421,39.74626772,-75.54689803
United States of America,Wilmington,41.0,14421,34.22551943,-77.94502039
United States of America,Colorado Springs,14.0,5505,38.86296246,-104.7919863
United States of America,Durham,27.0,12032,35.99995892,-78.91999964
United States of America,Long Beach,14.0,3919,33.78696739,-118.1580439
Ireland,Dublin,51.0,18390,53.33306114,-6.248905682
United States of America,Aurora,20.0,6898,39.69585736,-104.808497
United States of America,Aurora,20.0,6898,41.76539512,-88.29999557
United States of America,Irvine,5.0,2170,33.68041058,-117.8299502
Canada,Edmonton,8.0,3597,53.55002464,-113.4999819
United States of America,Eugene,10.0,2756,44.05001019,-123.1000161
United States of America,Newark,31.0,9838,40.70042137,-74.17000533
United States of America,Dayton,29.0,11638,39.750376,-84.19998743
United States of America,Ann Arbor,23.0,10574,42.30037539,-83.71999089
United States of America,Glendale,12.0,2847,33.58194114,-112.1958238
New Zealand,Auckland,7.0,4213,-36.850013,174.7649808
United States of America,Birmingham,17.0,7814,33.53000633,-86.82499516
United States of America,Pasadena,14.0,3745,29.66086265,-95.14774296
United States of America,Pasadena,14.0,3745,34.16038129,-118.1388719
United States of America,Berkeley,5.0,1770,37.87390139,-122.271152
United Kingdom,London,53.0,42729,51.49999473,-0.116721844
United States of America,Vancouver,7.0,2351,45.63030133,-122.6399925
United States of America,Virginia Beach,41.0,11689,36.85321433,-75.97831873
United States of America,Knoxville,23.0,8694,35.97001243,-83.92003036
Canada,Winnipeg,9.0,4648,49.88298749,-97.16599186
United States of America,Spokane,7.0,2646,47.66999595,-117.4199494
United States of America,New Orleans,19.0,7251,29.99500246,-90.03996688
United States of America,Concord,16.0,8033,43.20807192,-71.53804712
United States of America,Scottsdale,11.0,5130,33.69234784,-111.8680402
United States of America,Tacoma,7.0,2780,47.21131594,-122.5150131
United States of America,Grand Rapids,29.0,10270,42.96371991,-85.66994938
United States of America,Riverside,10.0,3578,33.94194501,-117.3980386
United States of America,Santa Barbara,7.0,1235,34.43498985,-119.7199899
United States of America,Gainesville,24.0,9338,29.65138002,-82.32503727
United States of America,Oklahoma City,8.0,6575,35.47004295,-97.51868351
United States of America,Salem,7.0,4461,42.5224989,-70.88309175
United States of America,Salem,7.0,4461,44.92807029,-123.0238967
United States of America,Marietta,25.0,9062,33.95561342,-84.54324813
United States of America,Fayetteville,20.0,8307,36.06297833,-94.15720911
United States of America,Fayetteville,20.0,8307,35.06293601,-78.88359359
United States of America,Decatur,19.0,8948,39.8407064,-88.95473596
United States of America,Anchorage,8.0,2241,61.21996991,-149.9002149
United States of America,Boise,11.0,3869,43.60859011,-116.2274899
United States of America,Boulder,5.0,2720,40.03844627,-105.246093
United States of America,Memphis,14.0,6164,35.1199868,-89.99999516
United States of America,Lancaster,19.0,7749,39.71921511,-82.6053044
United States of America,Lancaster,19.0,7749,40.03777447,-76.30576644
United States of America,Lancaster,19.0,7749,34.69804873,-118.135823
United States of America,Lincoln,12.0,6028,40.81997479,-96.68000086
United States of America,Mesa,17.0,4948,33.42391461,-111.7360844
United States of America,Santa Cruz,12.0,1949,36.97194629,-122.0263904
United States of America,Charlottesville,17.0,8526,38.02918907,-78.47692591
United States of America,Detroit,17.0,7165,42.32996014,-83.08005579
United States of America,Albany,26.0,6371,44.62049217,-123.086942
United States of America,Albany,26.0,6371,31.57873008,-84.15582992
United States of America,Albany,26.0,6371,42.67001691,-73.81994918
United States of America,Greensboro,23.0,7463,36.07000633,-79.80002344
United States of America,Farmington,22.0,6903,36.75415061,-108.1860944
United States of America,Bloomington,9.0,7076,40.48459475,-88.99359664
United States of America,Bloomington,9.0,7076,39.16565716,-86.52640873
United States of America,Jackson,23.0,5962,35.61486615,-88.81389185
United States of America,Jackson,23.0,5962,32.29881533,-90.18499679
United States of America,Reno,5.0,2245,39.52997601,-119.8200096
United States of America,Greenville,11.0,7232,33.41037539,-91.06168746
United States of America,Greenville,11.0,7232,34.85292299,-82.3941545
United States of America,Greenville,11.0,7232,35.61287661,-77.3666836
United States of America,Medford,13.0,5349,42.32662701,-122.8744227
United States of America,Canton,27.0,7695,40.79886497,-81.37863509
United States of America,Charleston,16.0,8312,32.79237693,-79.99210474
United States of America,Charleston,16.0,8312,38.34973798,-81.63272811
United States of America,Auburn,11.0,4116,32.60970074,-85.48083948
United States of America,Olympia,4.0,1477,47.03804486,-122.899434
Canada,Victoria,2.0,1030,48.43328269,-123.3500009
United States of America,Bellingham,4.0,1410,48.76013613,-122.4869269
United States of America,Burlington,16.0,6493,40.80793418,-91.11276961
United States of America,Burlington,16.0,6493,44.47579816,-73.21246688
United States of America,Santa Rosa,4.0,1464,38.45040367,-122.6999889
United States of America,Fresno,10.0,1979,36.7477169,-119.7729841
United States of America,Lafayette,13.0,4815,40.41720868,-86.87824772
United States of America,Lafayette,13.0,4815,30.19997703,-92.01994938
United States of America,Sarasota,27.0,9379,27.33612083,-82.53078699
United States of America,Tallahassee,21.0,7653,30.44998761,-84.28003422
United States of America,Athens,12.0,5581,33.96129783,-83.3780221
United States of America,Des Moines,14.0,5283,41.57998008,-93.61998092
United States of America,San Mateo,0.0,1227,37.55691815,-122.3130616
United States of America,Naples,38.0,8772,26.14205935,-81.79499211
United States of America,Syracuse,15.0,6090,43.04999371,-76.15001367
United States of America,Watertown,13.0,6704,43.97515688,-75.91106185
Canada,London,14.0,4621,42.9699986,-81.24998661
United States of America,Akron,13.0,6118,41.07039878,-81.51999597
Malaysia,Kuala Lumpur,19.0,9661,3.166665872,101.6999833
United States of America,Asheville,18.0,7141,35.60119773,-82.55414474
United States of America,Manchester,19.0,6316,42.99599184,-71.45528731
Japan,Tokyo,20.0,9032,35.68501691,139.7514074
United States of America,Belleville,14.0,5465,38.52515362,-90.0002277
United Kingdom,Glasgow,11.0,7207,55.87440472,-4.250707236
United States of America,Tulsa,12.0,4622,36.12000327,-95.93002079
Canada,Kitchener,12.0,4610,43.44999514,-80.50000655
United States of America,Peoria,17.0,4602,40.69998212,-89.67004114
Spain,Granada,0.0,4808,37.16497825,-3.585011435
United States of America,Trenton,16.0,5926,40.2169625,-74.74335535
United States of America,Astoria,8.0,4309,46.18838096,-123.8299974
United States of America,West Palm Beach,21.0,7106,26.74501996,-80.12362126
United States of America,Duluth,13.0,5632,46.78333173,-92.10637822
United States of America,Santa Fe,12.0,2429,35.68692893,-105.9372394
Canada,Halifax,9.0,6312,44.65002525,-63.60000452
United States of America,Wichita,9.0,4601,37.71998313,-97.32998702
United States of America,El Paso,11.0,2562,31.77998395,-106.5099952
United States of America,Baton Rouge,10.0,3949,30.45794578,-91.14015812
United States of America,Lansing,12.0,5656,42.73352724,-84.54673629
United States of America,Fort Wayne,12.0,5032,41.08039817,-85.12998234
United States of America,Carlsbad,2.0,1033,32.420565,-104.2282998
United States of America,Laurel,10.0,4487,31.69737917,-89.1392725
United States of America,Dover,13.0,5060,39.15808657,-75.524703
United States of America,Everett,2.0,2022,47.9604175,-122.1999677
United States of America,Roanoke,12.0,4894,37.27119916,-79.94161686
Indonesia,Jakarta,7.0,7853,-6.174417705,106.8294376
United States of America,Monroe,11.0,4750,32.50960349,-92.11919397
United States of America,Fort Collins,2.0,1743,40.56068829,-105.0588693
United States of America,Providence,10.0,4536,41.82110231,-71.4149797
United States of America,Worcester,10.0,5280,42.27042889,-71.80002079
United States of America,Evanston,13.0,3364,42.04834943,-87.69995467
United States of America,Dublin,8.0,3853,32.53745709,-82.91828272
United Kingdom,Manchester,8.0,6984,53.50041526,-2.247987103
United States of America,Rockford,18.0,4279,42.26970542,-89.06969019
United States of America,Stockton,8.0,1688,37.95813397,-121.289739
United States of America,Roswell,8.0,4448,33.39453656,-104.5224679
United States of America,Oceanside,6.0,1982,33.2204645,-117.3349675
United States of America,Stamford,10.0,4552,41.05334556,-73.53919112
United States of America,Ithaca,5.0,5154,42.44057355,-76.4969434
United Kingdom,Birmingham,17.0,8201,52.47497398,-1.919996787
United States of America,Marion,9.0,3700,40.55833701,-85.65917485
United States of America,York,4.0,3515,39.96292116,-76.72804041
United States of America,Norfolk,9.0,4443,42.02871238,-97.43359827
United States of America,Norfolk,9.0,4443,36.84995872,-76.28000574
United States of America,Florence,10.0,4141,34.79969627,-87.67724288
United States of America,Florence,10.0,4141,34.19567629,-79.76279057
United States of America,Bakersfield,8.0,1530,35.36997154,-119.0199809
United States of America,Bend,2.0,689,44.071921,-121.3099962
United States of America,Cape Coral,16.0,6140,26.60290977,-81.97968368
South Korea,Seoul,11.0,5995,37.5663491,126.999731
United States of America,Missoula,4.0,1830,46.87224103,-113.9930526
United States of America,Fredericksburg,10.0,3752,38.30351341,-77.46078638
Thailand,Bangkok,9.0,7315,13.74999921,100.5166447
Australia,Melbourne,16.0,5516,-37.82003131,144.9750162
Canada,Saskatoon,4.0,2231,52.17003135,-106.6699854
Canada,Hamilton,7.0,2862,43.24998151,-79.82999577
United States of America,Schenectady,14.0,4011,42.81458173,-73.93996769
United States of America,Little Rock,6.0,3245,34.73608258,-92.33109318
United States of America,San Marcos,2.0,1205,29.88307131,-97.94111251
United States of America,Kalamazoo,4.0,3933,42.29215883,-85.58718958
United States of America,Brunswick,10.0,4014,31.1496865,-81.49165145
Jamaica,Kingston,4.0,3748,17.97707662,-76.76743371
United States of America,Huntsville,4.0,3123,30.72376935,-95.55058659
United States of America,Huntsville,4.0,3123,34.71995953,-86.60999536
United States of America,Bristol,12.0,3696,36.61152366,-82.17600244
Australia,Sydney,6.0,3977,-33.92001097,151.1851798
Chile,Santiago,5.0,5395,-33.45001382,-70.66704085
United States of America,Toledo,6.0,3700,41.67002626,-83.57997359
United States of America,New Haven,13.0,3834,41.33038291,-72.90000533
United States of America,Danville,8.0,2165,36.58625388,-79.39531946
United States of America,Harrisburg,15.0,5000,40.27359987,-76.88474919
United States of America,Leesburg,9.0,3612,28.81050112,-81.88333297
United States of America,Cedar Rapids,7.0,3468,41.96998212,-91.66002303
United States of America,Lawrence,12.0,3746,38.95975242,-95.25522994
United States of America,Winchester,7.0,3699,39.1787313,-78.16663477
United States of America,Erie,8.0,2786,42.12992067,-80.08499313
United States of America,Allentown,16.0,4231,40.59998822,-75.50002751
United States of America,Clarksville,4.0,2767,36.5300816,-87.35943282
United States of America,Chattanooga,9.0,4053,35.06998985,-85.25000086
France,Paris,12.0,11510,48.86669293,2.333335326
Australia,Brisbane,16.0,6085,-27.45503091,153.0350927
United States of America,Newport,5.0,3185,41.49039899,-71.31335799
United States of America,Chico,2.0,944,39.72862022,-121.8363982
United States of America,Sioux Falls,9.0,2486,43.54998903,-96.7299978
United States of America,Augusta,8.0,3877,33.46081158,-81.98498051
United States of America,Augusta,8.0,3877,44.31056276,-69.77998906
Germany,Berlin,25.0,9658,52.52181866,13.40154862
United States of America,Davenport,10.0,2945,41.55398684,-90.58753036
United States of America,Sanford,11.0,2989,28.78995974,-81.27998478
United States of America,Denton,8.0,2120,33.21576194,-97.12883651
United States of America,Murfreesboro,5.0,2885,35.84596315,-86.39026717
United States of America,Eureka,3.0,862,40.80222394,-124.1474974
United States of America,Covington,11.0,2919,39.0840084,-84.50859908
United States of America,Savannah,6.0,4183,32.02110618,-81.10999516
United States of America,Iowa City,4.0,2239,41.66108624,-91.52997929
United States of America,Pensacola,8.0,3029,30.42112632,-87.21693506
United States of America,Lynchburg,5.0,2841,37.4136194,-79.14246668
United States of America,Corvallis,7.0,707,44.57235557,-123.2799793
United States of America,Annapolis,10.0,3948,38.9783301,-76.49249923
Canada,Regina,2.0,1791,50.45003298,-104.6170099
United States of America,Appleton,8.0,2835,44.26867902,-88.40050623
United States of America,Mansfield,4.0,2893,40.75832481,-82.51554244
United States of America,Hartford,6.0,3760,41.77002016,-72.67996708
United States of America,Midland,6.0,3062,32.030718,-102.0974996
United States of America,Melbourne,14.0,4292,28.08331036,-80.60832035
United States of America,Whittier,6.0,1103,60.78415672,-148.6776797
United States of America,Traverse City,8.0,3099,44.76844179,-85.62217452
United States of America,State College,5.0,3224,40.79372316,-77.8602452
United States of America,Hampton,12.0,3560,37.03002525,-76.34994979
United States of America,Bozeman,4.0,1144,45.68009157,-111.0378325
Taiwan,Taipei,3.0,4131,25.03583333,121.5683333
Netherlands,Amsterdam,44.0,12371,52.34996869,4.916640176
United Kingdom,Liverpool,10.0,4350,53.41600181,-2.917997886
United States of America,Montgomery,11.0,2791,32.36160219,-86.27918868
Barbados,Bridgetown,4.0,2874,13.10200258,-59.61652674
United States of America,Modesto,4.0,848,37.65541343,-120.9899899
United Kingdom,Edinburgh,9.0,4994,55.94832786,-3.219090618
United States of America,Utica,14.0,2684,43.10117922,-75.23306706
United States of America,Topeka,8.0,2227,39.05000531,-95.66998499
Norway,Oslo,31.0,8819,59.91669029,10.74997921
New Zealand,Wellington,7.0,909,-41.29997394,174.7832743
United States of America,Spring Hill,11.0,3280,28.47894513,-82.54771102
Spain,Madrid,10.0,5980,40.40002626,-3.683351686
United States of America,Quincy,16.0,2233,39.9359719,-91.40972823
United Kingdom,Belfast,8.0,3656,54.60001223,-5.960034425
United States of America,Jonesboro,4.0,1975,35.84257835,-90.70416406
Australia,Perth,8.0,4783,-31.95501463,115.8399987
United States of America,Johnson City,11.0,3006,36.31332481,-82.35361434
United States of America,Youngstown,6.0,2309,41.09969932,-80.64973902
United States of America,Meridian,1.0,1190,32.36418601,-88.70361434
United States of America,Norman,4.0,1791,35.22791302,-97.34414636
United States of America,San Luis Obispo,0.0,525,35.28318097,-120.6585889
United Kingdom,Bristol,11.0,5313,51.44999778,-2.583315472
United States of America,Miami Beach,18.0,3156,25.80991953,-80.13178111
United States of America,Mobile,6.0,2291,30.68002525,-88.04998499
United States of America,Fargo,3.0,1829,46.8772278,-96.7894257
United States of America,Myrtle Beach,16.0,3355,33.68891136,-78.8869784
United States of America,Billings,3.0,1169,45.78830202,-108.5400004
United States of America,Monterey,4.0,441,36.6002582,-121.8935781
New Zealand,Christchurch,1.0,967,-43.53503131,172.6300207
United States of America,Lubbock,9.0,1877,33.58000327,-101.8799677
United States of America,Palm Springs,1.0,907,33.77735557,-116.5330526
United States of America,Huntington,12.0,2564,38.41957867,-82.44528833
Sweden,Stockholm,30.0,7666,59.35075995,18.09733473
United States of America,Independence,6.0,2071,39.09111391,-94.41528121
United States of America,Salisbury,4.0,2307,35.67078005,-80.4744784
United States of America,Green Bay,1.0,2083,44.5299809,-88.00001388
Canada,Windsor,6.0,1988,44.98059938,-64.12911951
Canada,Windsor,6.0,1988,42.33329327,-83.03334029
Canada,Kingston,6.0,2117,44.23371991,-76.48330082
Canada,Barrie,6.0,2060,44.38376243,-79.7000037
Peru,Lima,4.0,2430,-12.04801268,-77.05006209
Greece,Athens,9.0,6786,37.98332623,23.73332108
United States of America,Redding,1.0,889,40.58704327,-122.3905762
United States of America,Kissimmee,12.0,2849,28.29205731,-81.4077806
United States of America,Ocala,8.0,3141,29.1873515,-82.14026819
United States of America,Evansville,1.0,1803,37.97469627,-87.5558291
United States of America,Corpus Christi,4.0,1812,27.74281435,-97.40189478
United Kingdom,Leeds,8.0,4460,53.83000755,-1.580017539
United States of America,Helena,2.0,1046,46.59274904,-112.035291
Portugal,Porto,1.0,1446,41.15000633,-8.620001263
Canada,Kelowna,1.0,356,49.89998903,-119.4833118
Philippines,Quezon City,4.0,4100,14.6504352,121.0299662
United States of America,Vallejo,2.0,905,38.11194887,-122.258052
United States of America,Eau Claire,4.0,2260,44.81135907,-91.49835331
United States of America,Anderson,4.0,1712,34.50374534,-82.6502629
United States of America,Salinas,0.0,389,36.68221702,-121.6416555
United States of America,Hagerstown,8.0,2251,39.64164878,-77.72027958
United States of America,Metairie,3.0,1605,29.98386619,-90.15277653
United States of America,Kalispell,3.0,745,48.19776735,-114.3159786
United States of America,Macon,4.0,2156,32.85038373,-83.63004806
United States of America,Bremerton,0.0,589,47.57359552,-122.6420175
United States of America,Bowling Green,3.0,1974,41.37474713,-83.65139042
United States of America,Bowling Green,3.0,1974,36.99069948,-86.44364893
United States of America,Garden City,2.0,1830,37.97521303,-100.8640866
Puerto Rico,San Juan,13.0,2532,18.44002301,-66.12997929
United States of America,Ogden,2.0,1046,41.23237856,-111.9680341
United States of America,Vero Beach,14.0,2891,27.64225201,-80.39112431
United States of America,Juneau,0.0,316,58.31412661,-134.419997
United States of America,Lowell,3.0,2241,42.63368837,-71.31669112
United States of America,Morgantown,2.0,2481,39.62981488,-79.95606043
United States of America,Clovis,2.0,792,34.40506919,-103.2047706
United States of America,Lakeville,7.0,1570,44.65010276,-93.24251042
Portugal,Lisbon,16.0,4288,38.72272288,-9.144866305
United Kingdom,Nottingham,10.0,4130,52.97034426,-1.170016725
United States of America,Poughkeepsie,5.0,2301,41.70023114,-73.92141585
United States of America,Ontario,3.0,602,44.02662661,-116.9618895
United States of America,Racine,4.0,1600,42.72771364,-87.81183415
United States of America,Elgin,2.0,1523,42.03946108,-88.28991866
United States of America,Richland,2.0,951,46.29181134,-119.2911013
Canada,Moncton,0.0,2350,46.08334861,-64.76667749
United States of America,Saginaw,6.0,2709,43.4194802,-83.95082951
United States of America,Conway,4.0,1727,35.09128054,-92.4513184
United States of America,South Bend,4.0,2041,41.68330711,-86.25001734
United Kingdom,Sheffield,5.0,3134,53.36667666,-1.499996583
United States of America,Ambler,1.0,1979,67.08648521,-157.8514091
United States of America,Saratoga Springs,1.0,2303,43.08296328,-73.78501591
United States of America,La Crosse,5.0,1678,43.80136904,-91.23942855
United States of America,New Albany,5.0,1669,38.3108773,-85.82128382
United States of America,Lewiston,4.0,1441,44.10070477,-70.21525965
United States of America,Lewiston,4.0,1441,46.41660992,-117.016589
Vietnam,Ho Chi Minh City,4.0,2537,10.78002545,106.6950272
United States of America,Shawnee,3.0,1434,35.34278973,-96.93378382
United States of America,Muskegon,3.0,1709,43.23458193,-86.24836369
United States of America,Palm Coast,14.0,2821,29.53800193,-81.22329574
Dominican Republic,Santo Domingo,5.0,2628,18.47007285,-69.90008508
United States of America,Waukesha,4.0,1680,43.0116498,-88.23136926
Turkey,Istanbul,7.0,6895,41.10499615,29.01000159
Spain,Barcelona,3.0,4499,41.38329958,2.183370319
United States of America,Janesville,3.0,1472,42.68262596,-89.02157943
United States of America,Bridgeport,7.0,1800,41.17997866,-73.19996118
United States of America,Great Falls,1.0,1001,47.50029055,-111.299987
Canada,Fredericton,6.0,2209,45.94999758,-66.63330774
United States of America,Urbana,6.0,1198,40.10999229,-88.20418746
United States of America,Spartanburg,4.0,1789,34.94942873,-81.93227055
United States of America,Amarillo,2.0,1272,35.22998008,-101.8299966
United States of America,Freeport,4.0,1636,28.95948427,-95.35687748
United States of America,Bangor,4.0,2044,44.80115297,-68.77834477
United States of America,Powell,1.0,1343,44.75867495,-108.7584367
United States of America,Aberdeen,3.0,1008,46.97489626,-123.8143911
United States of America,Aberdeen,3.0,1008,45.46511761,-98.48640222
United States of America,Visalia,1.0,525,36.32502952,-119.3160094
United States of America,Blacksburg,4.0,1520,37.22941876,-80.41419784
United States of America,Shreveport,4.0,1538,32.50001752,-93.77002344
United States of America,Grand Junction,0.0,1024,39.09385276,-108.5499998
United States of America,Stillwater,4.0,1246,36.13535118,-97.06829757
United States of America,Mankato,2.0,1143,44.16362083,-93.99915674
United States of America,Harrisonburg,5.0,1657,38.44942181,-78.86917586
United States of America,Santa Maria,1.0,475,34.94012697,-120.4366386
Austria,Vienna,16.0,5355,48.20001528,16.36663896
Canada,Nanaimo,0.0,186,49.14602021,-123.9342911
United States of America,Johnstown,3.0,1957,40.32708498,-78.92222172
United States of America,La Grange,2.0,1595,33.03647056,-85.03187464
United States of America,Tuscaloosa,0.0,894,33.22511538,-87.54417607
United States of America,Yakima,1.0,338,46.60223167,-120.5046965
United States of America,Binghamton,11.0,2136,42.09901817,-75.91832239
United States of America,Flagstaff,3.0,792,35.19809572,-111.6505083
United States of America,Durango,1.0,920,37.27564333,-107.8799891
United States of America,Bay City,5.0,1552,43.5944566,-83.88889531
United States of America,Bay City,5.0,1552,28.98111086,-95.96435978
United States of America,Killeen,1.0,1137,31.11728538,-97.72748214
United States of America,Kennewick,3.0,396,46.21137697,-119.1360979
United States of America,Rock Hill,0.0,1515,34.94038535,-81.03000004
United States of America,Jamestown,5.0,1796,46.90601158,-98.70297815
United States of America,Jamestown,5.0,1796,42.09736452,-79.23553593
United States of America,Pueblo,0.0,788,38.2803882,-104.6300066
United States of America,Cheyenne,2.0,731,41.14000694,-104.8197107
Belgium,Brussels,16.0,5862,50.83331708,4.333316608
United States of America,Scranton,3.0,1285,41.40929283,-75.66267908
United Kingdom,Leicester,0.0,2628,52.62997744,-1.133248943
United States of America,Beaumont,3.0,1057,30.08626304,-94.10168278
Australia,Adelaide,10.0,2933,-34.93498777,138.6000048
United States of America,Panama City,4.0,1442,30.15861005,-85.65527328
United States of America,Wheeling,1.0,1130,40.06431032,-80.72107833
United States of America,Provo,1.0,318,40.24889854,-111.63777
United States of America,Frankfort,4.0,1604,38.2008065,-84.87335718
United States of America,Longview,2.0,849,32.50053428,-94.74027429
United States of America,Longview,2.0,849,46.13871991,-122.9369511
United States of America,Carbondale,2.0,772,37.72683026,-89.22024947
United States of America,Las Cruces,0.0,800,32.31261293,-106.7778083
United States of America,Montpelier,6.0,1694,44.25997154,-72.57581323
United States of America,Montpelier,6.0,1694,42.32262209,-111.2969123
United Kingdom,Cardiff,2.0,2398,51.49999473,-3.22500757
Argentina,Buenos Aires,2.0,2355,-34.60250161,-58.39753137
Canada,Sudbury,3.0,1021,46.49998985,-80.96664474
United States of America,Waterbury,8.0,1874,41.55000775,-73.05002202
United States of America,Council Bluffs,5.0,1373,41.26227338,-95.86080021
Bermuda,Hamilton,7.0,1863,32.29419029,-64.78393742
Philippines,Manila,2.0,3172,14.60415895,120.9822172
Italy,Rome,5.0,2911,41.89595563,12.48325842
United States of America,Rapid City,1.0,618,44.08055096,-103.2305571
United States of America,Waterloo,2.0,1281,42.49315432,-92.34279789
United States of America,New Braunfels,4.0,848,29.6978113,-98.12632084
United Kingdom,Oxford,3.0,2574,51.7704175,-1.249986004
Egypt,Cairo,7.0,3475,30.04996035,31.24996822
Canada,Peterborough,4.0,1032,44.29996909,-78.33326542
United Kingdom,Cambridge,3.0,2707,52.20039125,0.116623086
United States of America,Tyler,1.0,997,32.35108604,-95.30078272
United States of America,Homestead,3.0,1121,25.46830202,-80.47778569
United States of America,Cumberland,2.0,1549,39.65317263,-78.76277409
Ireland,Cork,4.0,1843,51.89860089,-8.49577112
United States of America,Hilo,0.0,368,19.69999778,-155.0900273
United States of America,Pittsfield,1.0,2158,42.44819582,-73.25982833
United States of America,Coral Gables,7.0,1795,25.71541872,-80.29107874
Germany,Munich,11.0,4436,48.12994204,11.57499345
United States of America,Wasilla,1.0,309,61.58173077,-149.439442
United States of America,Ames,1.0,1045,42.05385297,-93.61972254
Romania,Bucharest,8.0,5814,44.4333718,26.09994665
Finland,Helsinki,13.0,5444,60.17556337,24.93412634
United States of America,Manhattan,2.0,1013,39.19402753,-96.59243514
United Kingdom,Aberdeen,2.0,2002,57.17039797,-2.079987021
United States of America,New London,4.0,1208,41.3555235,-72.10002832
China,Beijing,4.0,1738,39.92889223,116.3882857
Canada,Thunder Bay,3.0,1259,48.44615013,-89.27497481
United Kingdom,Southampton,2.0,2727,50.90003135,-1.399976849
United States of America,Conroe,0.0,1056,30.31206321,-95.45586369
United States of America,Altoona,2.0,1353,40.51859784,-78.39496708
