country,city,clicks,views,lat,lng
United States of America,Colorado Springs,43.0,19392,38.86296246,-104.7919863
United States of America,Durham,46.0,22307,35.99995892,-78.91999964
United States of America,Long Beach,47.0,18053,33.78696739,-118.1580439
Ireland,Dublin,61.0,22295,53.33306114,-6.248905682
United States of America,Aurora,35.0,19486,39.69585736,-104.808497
United States of America,Aurora,35.0,19486,41.76539512,-88.29999557
United States of America,Irvine,32.0,17882,33.68041058,-117.8299502
Canada,Edmonton,50.0,18701,53.55002464,-113.4999819
United States of America,Eugene,30.0,17655,44.05001019,-123.1000161
United States of America,Newark,44.0,18332,40.70042137,-74.17000533
United States of America,Dayton,40.0,18433,39.750376,-84.19998743
United States of America,Ann Arbor,34.0,18165,42.30037539,-83.71999089
United States of America,Glendale,32.0,16645,33.58194114,-112.1958238
New Zealand,Auckland,44.0,17121,-36.850013,174.7649808
United States of America,Birmingham,46.0,18694,33.53000633,-86.82499516
United States of America,Pasadena,34.0,16673,29.66086265,-95.14774296
United States of America,Pasadena,34.0,16673,34.16038129,-118.1388719
United States of America,Berkeley,27.0,17672,37.87390139,-122.271152
United Kingdom,London,62.0,26132,51.49999473,-0.116721844
United States of America,Vancouver,32.0,16255,45.63030133,-122.6399925
United States of America,Virginia Beach,33.0,15957,36.85321433,-75.97831873
United States of America,Knoxville,41.0,15392,35.97001243,-83.92003036
Canada,Winnipeg,47.0,14351,49.88298749,-97.16599186
United States of America,Spokane,34.0,14505,47.66999595,-117.4199494
United States of America,New Orleans,25.0,19291,29.99500246,-90.03996688
United States of America,Concord,29.0,14431,43.20807192,-71.53804712
United States of America,Scottsdale,33.0,17636,33.69234784,-111.8680402
United States of America,Tacoma,24.0,14632,47.21131594,-122.5150131
United States of America,Grand Rapids,23.0,15387,42.96371991,-85.66994938
United States of America,Riverside,27.0,15065,33.94194501,-117.3980386
United States of America,Santa Barbara,40.0,14626,34.43498985,-119.7199899
United States of America,Gainesville,33.0,15434,29.65138002,-82.32503727
United States of America,Oklahoma City,39.0,18020,35.47004295,-97.51868351
United States of America,Salem,19.0,13353,42.5224989,-70.88309175
United States of America,Salem,19.0,13353,44.92807029,-123.0238967
United States of America,Marietta,38.0,13748,33.95561342,-84.54324813
United States of America,Fayetteville,28.0,12906,36.06297833,-94.15720911
United States of America,Fayetteville,28.0,12906,35.06293601,-78.88359359
United States of America,Decatur,25.0,14604,39.8407064,-88.95473596
United States of America,Anchorage,27.0,13923,61.21996991,-149.9002149
United States of America,Boise,37.0,15301,43.60859011,-116.2274899
United States of America,Boulder,25.0,14617,40.03844627,-105.246093
United States of America,Memphis,36.0,16052,35.1199868,-89.99999516
United States of America,Lancaster,24.0,12655,39.71921511,-82.6053044
United States of America,Lancaster,24.0,12655,40.03777447,-76.30576644
United States of America,Lancaster,24.0,12655,34.69804873,-118.135823
United States of America,Lincoln,39.0,15667,40.81997479,-96.68000086
United States of America,Mesa,26.0,13001,33.42391461,-111.7360844
United States of America,Santa Cruz,15.0,13240,36.97194629,-122.0263904
United States of America,Charlottesville,37.0,12972,38.02918907,-78.47692591
United States of America,Detroit,36.0,13294,42.32996014,-83.08005579
United States of America,Albany,24.0,14374,44.62049217,-123.086942
United States of America,Albany,24.0,14374,31.57873008,-84.15582992
United States of America,Albany,24.0,14374,42.67001691,-73.81994918
United States of America,Greensboro,25.0,12399,36.07000633,-79.80002344
United States of America,Farmington,21.0,12119,36.75415061,-108.1860944
United States of America,Bloomington,41.0,13241,40.48459475,-88.99359664
United States of America,Bloomington,41.0,13241,39.16565716,-86.52640873
United States of America,Jackson,35.0,12486,35.61486615,-88.81389185
United States of America,Jackson,35.0,12486,32.29881533,-90.18499679
United States of America,Reno,21.0,12656,39.52997601,-119.8200096
United States of America,Greenville,31.0,12189,33.41037539,-91.06168746
United States of America,Greenville,31.0,12189,34.85292299,-82.3941545
United States of America,Greenville,31.0,12189,35.61287661,-77.3666836
United States of America,Medford,29.0,10688,42.32662701,-122.8744227
United States of America,Canton,19.0,10607,40.79886497,-81.37863509
United States of America,Charleston,28.0,13199,32.79237693,-79.99210474
United States of America,Charleston,28.0,13199,38.34973798,-81.63272811
United States of America,Auburn,28.0,11189,32.60970074,-85.48083948
United States of America,Olympia,20.0,10792,47.03804486,-122.899434
Canada,Victoria,15.0,10224,48.43328269,-123.3500009
United States of America,Bellingham,18.0,9955,48.76013613,-122.4869269
United States of America,Burlington,17.0,11773,40.80793418,-91.11276961
United States of America,Burlington,17.0,11773,44.47579816,-73.21246688
United States of America,Santa Rosa,29.0,10690,38.45040367,-122.6999889
United States of America,Fresno,17.0,10380,36.7477169,-119.7729841
United States of America,Lafayette,36.0,10860,40.41720868,-86.87824772
United States of America,Lafayette,36.0,10860,30.19997703,-92.01994938
United States of America,Sarasota,40.0,12016,27.33612083,-82.53078699
United States of America,Tallahassee,18.0,14049,30.44998761,-84.28003422
United States of America,Athens,19.0,11005,33.96129783,-83.3780221
United States of America,Des Moines,18.0,11972,41.57998008,-93.61998092
United States of America,San Mateo,16.0,9920,37.55691815,-122.3130616
United States of America,Naples,42.0,9978,26.14205935,-81.79499211
United States of America,Syracuse,23.0,10728,43.04999371,-76.15001367
United States of America,Watertown,17.0,9919,43.97515688,-75.91106185
Canada,London,14.0,8541,42.9699986,-81.24998661
United States of America,Akron,25.0,10701,41.07039878,-81.51999597
Malaysia,Kuala Lumpur,7.0,2225,3.166665872,101.6999833
United States of America,Asheville,15.0,9921,35.60119773,-82.55414474
United States of America,Manchester,22.0,8715,42.99599184,-71.45528731
Japan,Tokyo,8.0,4209,35.68501691,139.7514074
United States of America,Belleville,21.0,9348,38.52515362,-90.0002277
United Kingdom,Glasgow,33.0,12349,55.87440472,-4.250707236
United States of America,Tulsa,20.0,12104,36.12000327,-95.93002079
Canada,Kitchener,14.0,7492,43.44999514,-80.50000655
United States of America,Peoria,26.0,10519,40.69998212,-89.67004114
Spain,Granada,1.0,8891,37.16497825,-3.585011435
United States of America,Trenton,16.0,9775,40.2169625,-74.74335535
United States of America,Astoria,9.0,7418,46.18838096,-123.8299974
United States of America,West Palm Beach,21.0,9861,26.74501996,-80.12362126
United States of America,Duluth,17.0,10555,46.78333173,-92.10637822
United States of America,Santa Fe,27.0,9029,35.68692893,-105.9372394
Canada,Halifax,16.0,6463,44.65002525,-63.60000452
United States of America,Wichita,15.0,10526,37.71998313,-97.32998702
United States of America,El Paso,28.0,9600,31.77998395,-106.5099952
United States of America,Baton Rouge,12.0,10071,30.45794578,-91.14015812
United States of America,Lansing,22.0,9619,42.73352724,-84.54673629
United States of America,Fort Wayne,11.0,7414,41.08039817,-85.12998234
United States of America,Carlsbad,25.0,6987,32.420565,-104.2282998
United States of America,Laurel,17.0,7675,31.69737917,-89.1392725
United States of America,Dover,7.0,7137,39.15808657,-75.524703
United States of America,Everett,9.0,6549,47.9604175,-122.1999677
United States of America,Roanoke,15.0,7509,37.27119916,-79.94161686
Indonesia,Jakarta,1.0,1793,-6.174417705,106.8294376
United States of America,Monroe,15.0,6790,32.50960349,-92.11919397
United States of America,Fort Collins,11.0,8771,40.56068829,-105.0588693
United States of America,Providence,9.0,9186,41.82110231,-71.4149797
United States of America,Worcester,17.0,8706,42.27042889,-71.80002079
United States of America,Evanston,17.0,10865,42.04834943,-87.69995467
United States of America,Dublin,20.0,6988,32.53745709,-82.91828272
United Kingdom,Manchester,25.0,10972,53.50041526,-2.247987103
United States of America,Rockford,18.0,7053,42.26970542,-89.06969019
United States of America,Stockton,25.0,6782,37.95813397,-121.289739
United States of America,Roswell,23.0,6954,33.39453656,-104.5224679
United States of America,Oceanside,10.0,6197,33.2204645,-117.3349675
United States of America,Stamford,26.0,7128,41.05334556,-73.53919112
United States of America,Ithaca,9.0,7311,42.44057355,-76.4969434
United Kingdom,Birmingham,29.0,11530,52.47497398,-1.919996787
United States of America,Marion,21.0,6681,40.55833701,-85.65917485
United States of America,York,16.0,5476,39.96292116,-76.72804041
United States of America,Norfolk,11.0,6987,42.02871238,-97.43359827
United States of America,Norfolk,11.0,6987,36.84995872,-76.28000574
United States of America,Florence,8.0,6234,34.79969627,-87.67724288
United States of America,Florence,8.0,6234,34.19567629,-79.76279057
United States of America,Bakersfield,21.0,7233,35.36997154,-119.0199809
United States of America,Bend,5.0,6316,44.071921,-121.3099962
United States of America,Cape Coral,19.0,6674,26.60290977,-81.97968368
South Korea,Seoul,2.0,2454,37.5663491,126.999731
United States of America,Missoula,16.0,7128,46.87224103,-113.9930526
United States of America,Fredericksburg,12.0,5857,38.30351341,-77.46078638
Thailand,Bangkok,3.0,2052,13.74999921,100.5166447
Australia,Melbourne,13.0,5279,-37.82003131,144.9750162
Canada,Saskatoon,13.0,5247,52.17003135,-106.6699854
Canada,Hamilton,14.0,5341,43.24998151,-79.82999577
United States of America,Schenectady,13.0,5802,42.81458173,-73.93996769
United States of America,Little Rock,19.0,8910,34.73608258,-92.33109318
United States of America,San Marcos,16.0,7143,29.88307131,-97.94111251
United States of America,Kalamazoo,16.0,5801,42.29215883,-85.58718958
United States of America,Brunswick,11.0,5786,31.1496865,-81.49165145
Jamaica,Kingston,7.0,5553,17.97707662,-76.76743371
United States of America,Huntsville,17.0,7258,30.72376935,-95.55058659
United States of America,Huntsville,17.0,7258,34.71995953,-86.60999536
United States of America,Bristol,13.0,5572,36.61152366,-82.17600244
Australia,Sydney,10.0,4495,-33.92001097,151.1851798
Chile,Santiago,7.0,6024,-33.45001382,-70.66704085
United States of America,Toledo,7.0,7149,41.67002626,-83.57997359
United States of America,New Haven,14.0,6999,41.33038291,-72.90000533
United States of America,Danville,12.0,4676,36.58625388,-79.39531946
United States of America,Harrisburg,13.0,6658,40.27359987,-76.88474919
United States of America,Leesburg,13.0,5178,28.81050112,-81.88333297
United States of America,Cedar Rapids,13.0,7534,41.96998212,-91.66002303
United States of America,Lawrence,15.0,6389,38.95975242,-95.25522994
United States of America,Winchester,11.0,5478,39.1787313,-78.16663477
United States of America,Erie,9.0,5496,42.12992067,-80.08499313
United States of America,Allentown,10.0,5855,40.59998822,-75.50002751
United States of America,Clarksville,10.0,4528,36.5300816,-87.35943282
United States of America,Chattanooga,15.0,7182,35.06998985,-85.25000086
France,Paris,18.0,12619,48.86669293,2.333335326
Australia,Brisbane,13.0,5451,-27.45503091,153.0350927
United States of America,Newport,11.0,5469,41.49039899,-71.31335799
United States of America,Chico,7.0,5434,39.72862022,-121.8363982
United States of America,Sioux Falls,11.0,5508,43.54998903,-96.7299978
United States of America,Augusta,10.0,5650,33.46081158,-81.98498051
United States of America,Augusta,10.0,5650,44.31056276,-69.77998906
Germany,Berlin,37.0,11412,52.52181866,13.40154862
United States of America,Davenport,12.0,4822,41.55398684,-90.58753036
United States of America,Sanford,13.0,3852,28.78995974,-81.27998478
United States of America,Denton,8.0,5162,33.21576194,-97.12883651
United States of America,Murfreesboro,4.0,5082,35.84596315,-86.39026717
United States of America,Eureka,10.0,4873,40.80222394,-124.1474974
United States of America,Covington,11.0,4949,39.0840084,-84.50859908
United States of America,Savannah,18.0,6846,32.02110618,-81.10999516
United States of America,Iowa City,20.0,7462,41.66108624,-91.52997929
United States of America,Pensacola,15.0,5620,30.42112632,-87.21693506
United States of America,Lynchburg,11.0,4159,37.4136194,-79.14246668
United States of America,Corvallis,7.0,5091,44.57235557,-123.2799793
United States of America,Annapolis,11.0,5666,38.9783301,-76.49249923
Canada,Regina,11.0,5312,50.45003298,-104.6170099
United States of America,Appleton,9.0,5265,44.26867902,-88.40050623
United States of America,Mansfield,11.0,4696,40.75832481,-82.51554244
United States of America,Hartford,13.0,5727,41.77002016,-72.67996708
United States of America,Midland,8.0,4603,32.030718,-102.0974996
United States of America,Melbourne,16.0,5502,28.08331036,-80.60832035
United States of America,Whittier,10.0,4897,60.78415672,-148.6776797
United States of America,Traverse City,7.0,4243,44.76844179,-85.62217452
United States of America,State College,8.0,5126,40.79372316,-77.8602452
United States of America,Hampton,22.0,5134,37.03002525,-76.34994979
United States of America,Bozeman,8.0,5037,45.68009157,-111.0378325
Taiwan,Taipei,4.0,1320,25.03583333,121.5683333
Netherlands,Amsterdam,29.0,10568,52.34996869,4.916640176
United Kingdom,Liverpool,28.0,7144,53.41600181,-2.917997886
United States of America,Montgomery,11.0,5362,32.36160219,-86.27918868
Barbados,Bridgetown,4.0,3091,13.10200258,-59.61652674
United States of America,Modesto,12.0,4746,37.65541343,-120.9899899
United Kingdom,Edinburgh,14.0,7405,55.94832786,-3.219090618
United States of America,Utica,3.0,3896,43.10117922,-75.23306706
United States of America,Topeka,9.0,5087,39.05000531,-95.66998499
Norway,Oslo,29.0,9991,59.91669029,10.74997921
New Zealand,Wellington,12.0,4981,-41.29997394,174.7832743
United States of America,Spring Hill,6.0,4077,28.47894513,-82.54771102
Spain,Madrid,25.0,6861,40.40002626,-3.683351686
United States of America,Quincy,4.0,4265,39.9359719,-91.40972823
United Kingdom,Belfast,10.0,5823,54.60001223,-5.960034425
United States of America,Jonesboro,6.0,3489,35.84257835,-90.70416406
Australia,Perth,5.0,1099,-31.95501463,115.8399987
United States of America,Johnson City,9.0,3788,36.31332481,-82.35361434
United States of America,Youngstown,10.0,3585,41.09969932,-80.64973902
United States of America,Meridian,10.0,4176,32.36418601,-88.70361434
United States of America,Norman,16.0,4831,35.22791302,-97.34414636
United States of America,San Luis Obispo,9.0,3964,35.28318097,-120.6585889
United Kingdom,Bristol,16.0,8642,51.44999778,-2.583315472
United States of America,Miami Beach,12.0,4592,25.80991953,-80.13178111
United States of America,Mobile,11.0,4963,30.68002525,-88.04998499
United States of America,Fargo,8.0,5273,46.8772278,-96.7894257
United States of America,Myrtle Beach,12.0,4161,33.68891136,-78.8869784
United States of America,Billings,7.0,3906,45.78830202,-108.5400004
United States of America,Monterey,10.0,3924,36.6002582,-121.8935781
New Zealand,Christchurch,20.0,4314,-43.53503131,172.6300207
United States of America,Lubbock,17.0,4510,33.58000327,-101.8799677
United States of America,Palm Springs,7.0,3406,33.77735557,-116.5330526
United States of America,Huntington,11.0,3647,38.41957867,-82.44528833
Sweden,Stockholm,18.0,8242,59.35075995,18.09733473
United States of America,Independence,7.0,3720,39.09111391,-94.41528121
United States of America,Salisbury,7.0,3598,35.67078005,-80.4744784
United States of America,Green Bay,6.0,3737,44.5299809,-88.00001388
Canada,Windsor,13.0,4024,44.98059938,-64.12911951
Canada,Windsor,13.0,4024,42.33329327,-83.03334029
Canada,Kingston,8.0,3053,44.23371991,-76.48330082
Canada,Barrie,10.0,3601,44.38376243,-79.7000037
Peru,Lima,8.0,3929,-12.04801268,-77.05006209
Greece,Athens,16.0,6639,37.98332623,23.73332108
United States of America,Redding,7.0,3687,40.58704327,-122.3905762
United States of America,Kissimmee,4.0,3708,28.29205731,-81.4077806
United States of America,Ocala,7.0,3910,29.1873515,-82.14026819
United States of America,Evansville,11.0,4661,37.97469627,-87.5558291
United States of America,Corpus Christi,13.0,4330,27.74281435,-97.40189478
United Kingdom,Leeds,19.0,7262,53.83000755,-1.580017539
United States of America,Helena,5.0,4631,46.59274904,-112.035291
Portugal,Porto,1.0,2664,41.15000633,-8.620001263
Canada,Kelowna,14.0,3264,49.89998903,-119.4833118
Philippines,Quezon City,2.0,1219,14.6504352,121.0299662
United States of America,Vallejo,6.0,3615,38.11194887,-122.258052
United States of America,Eau Claire,3.0,3854,44.81135907,-91.49835331
United States of America,Anderson,13.0,3155,34.50374534,-82.6502629
United States of America,Salinas,7.0,3026,36.68221702,-121.6416555
United States of America,Hagerstown,5.0,2410,39.64164878,-77.72027958
United States of America,Metairie,11.0,3846,29.98386619,-90.15277653
United States of America,Kalispell,7.0,3227,48.19776735,-114.3159786
United States of America,Macon,10.0,3751,32.85038373,-83.63004806
United States of America,Bremerton,7.0,3160,47.57359552,-122.6420175
United States of America,Bowling Green,5.0,3772,41.37474713,-83.65139042
United States of America,Bowling Green,5.0,3772,36.99069948,-86.44364893
United States of America,Garden City,10.0,3472,37.97521303,-100.8640866
Puerto Rico,San Juan,9.0,2965,18.44002301,-66.12997929
United States of America,Ogden,10.0,3621,41.23237856,-111.9680341
United States of America,Vero Beach,15.0,3456,27.64225201,-80.39112431
United States of America,Juneau,5.0,3639,58.31412661,-134.419997
United States of America,Lowell,8.0,4054,42.63368837,-71.31669112
United States of America,Morgantown,5.0,3802,39.62981488,-79.95606043
United States of America,Clovis,10.0,2819,34.40506919,-103.2047706
United States of America,Lakeville,7.0,2692,44.65010276,-93.24251042
Portugal,Lisbon,5.0,3958,38.72272288,-9.144866305
United Kingdom,Nottingham,25.0,6400,52.97034426,-1.170016725
United States of America,Poughkeepsie,13.0,2989,41.70023114,-73.92141585
United States of America,Ontario,10.0,3051,44.02662661,-116.9618895
United States of America,Racine,9.0,2887,42.72771364,-87.81183415
United States of America,Elgin,3.0,3228,42.03946108,-88.28991866
United States of America,Richland,5.0,3123,46.29181134,-119.2911013
Canada,Moncton,4.0,2407,46.08334861,-64.76667749
United States of America,Saginaw,7.0,2958,43.4194802,-83.95082951
United States of America,Conway,12.0,3201,35.09128054,-92.4513184
United States of America,South Bend,9.0,3932,41.68330711,-86.25001734
United Kingdom,Sheffield,13.0,5032,53.36667666,-1.499996583
United States of America,Ambler,8.0,2866,67.08648521,-157.8514091
United States of America,Saratoga Springs,8.0,2842,43.08296328,-73.78501591
United States of America,La Crosse,3.0,3081,43.80136904,-91.23942855
United States of America,New Albany,4.0,2376,38.3108773,-85.82128382
United States of America,Lewiston,7.0,2647,44.10070477,-70.21525965
United States of America,Lewiston,7.0,2647,46.41660992,-117.016589
Vietnam,Ho Chi Minh City,2.0,587,10.78002545,106.6950272
United States of America,Shawnee,3.0,2862,35.34278973,-96.93378382
United States of America,Muskegon,10.0,2546,43.23458193,-86.24836369
United States of America,Palm Coast,10.0,2783,29.53800193,-81.22329574
Dominican Republic,Santo Domingo,3.0,2741,18.47007285,-69.90008508
United States of America,Waukesha,7.0,3477,43.0116498,-88.23136926
Turkey,Istanbul,10.0,6875,41.10499615,29.01000159
Spain,Barcelona,14.0,5531,41.38329958,2.183370319
United States of America,Janesville,6.0,2349,42.68262596,-89.02157943
United States of America,Bridgeport,9.0,2916,41.17997866,-73.19996118
United States of America,Great Falls,5.0,2651,47.50029055,-111.299987
Canada,Fredericton,3.0,2070,45.94999758,-66.63330774
United States of America,Urbana,11.0,4402,40.10999229,-88.20418746
United States of America,Spartanburg,5.0,2630,34.94942873,-81.93227055
United States of America,Amarillo,9.0,2987,35.22998008,-101.8299966
United States of America,Freeport,10.0,2585,28.95948427,-95.35687748
United States of America,Bangor,0.0,2601,44.80115297,-68.77834477
United States of America,Powell,4.0,2091,44.75867495,-108.7584367
United States of America,Aberdeen,7.0,2232,46.97489626,-123.8143911
United States of America,Aberdeen,7.0,2232,45.46511761,-98.48640222
United States of America,Visalia,4.0,2474,36.32502952,-119.3160094
United States of America,Blacksburg,5.0,3007,37.22941876,-80.41419784
United States of America,Shreveport,7.0,3060,32.50001752,-93.77002344
United States of America,Grand Junction,5.0,3365,39.09385276,-108.5499998
United States of America,Stillwater,1.0,2868,36.13535118,-97.06829757
United States of America,Mankato,5.0,2441,44.16362083,-93.99915674
United States of America,Harrisonburg,4.0,2626,38.44942181,-78.86917586
United States of America,Santa Maria,10.0,3345,34.94012697,-120.4366386
Austria,Vienna,18.0,6003,48.20001528,16.36663896
Canada,Nanaimo,7.0,2577,49.14602021,-123.9342911
United States of America,Johnstown,11.0,2294,40.32708498,-78.92222172
United States of America,La Grange,3.0,2458,33.03647056,-85.03187464
United States of America,Tuscaloosa,2.0,2958,33.22511538,-87.54417607
United States of America,Yakima,4.0,2634,46.60223167,-120.5046965
United States of America,Binghamton,7.0,2593,42.09901817,-75.91832239
United States of America,Flagstaff,6.0,2973,35.19809572,-111.6505083
United States of America,Durango,2.0,2424,37.27564333,-107.8799891
United States of America,Bay City,12.0,2133,43.5944566,-83.88889531
United States of America,Bay City,12.0,2133,28.98111086,-95.96435978
United States of America,Killeen,4.0,2312,31.11728538,-97.72748214
United States of America,Kennewick,4.0,2563,46.21137697,-119.1360979
United States of America,Rock Hill,8.0,2123,34.94038535,-81.03000004
United States of America,Jamestown,9.0,2233,46.90601158,-98.70297815
United States of America,Jamestown,9.0,2233,42.09736452,-79.23553593
United States of America,Pueblo,1.0,2151,38.2803882,-104.6300066
United States of America,Cheyenne,5.0,3042,41.14000694,-104.8197107
Belgium,Brussels,15.0,6674,50.83331708,4.333316608
United States of America,Scranton,5.0,2479,41.40929283,-75.66267908
United Kingdom,Leicester,9.0,4596,52.62997744,-1.133248943
United States of America,Beaumont,4.0,2347,30.08626304,-94.10168278
Australia,Adelaide,4.0,1956,-34.93498777,138.6000048
United States of America,Panama City,2.0,2203,30.15861005,-85.65527328
United States of America,Wheeling,5.0,2406,40.06431032,-80.72107833
United States of America,Provo,1.0,2630,40.24889854,-111.63777
United States of America,Frankfort,7.0,3222,38.2008065,-84.87335718
United States of America,Longview,6.0,2511,32.50053428,-94.74027429
United States of America,Longview,6.0,2511,46.13871991,-122.9369511
United States of America,Carbondale,4.0,2731,37.72683026,-89.22024947
United States of America,Las Cruces,4.0,2597,32.31261293,-106.7778083
United States of America,Montpelier,0.0,2286,44.25997154,-72.57581323
United States of America,Montpelier,0.0,2286,42.32262209,-111.2969123
United Kingdom,Cardiff,8.0,3684,51.49999473,-3.22500757
Argentina,Buenos Aires,7.0,3089,-34.60250161,-58.39753137
Canada,Sudbury,10.0,2035,46.49998985,-80.96664474
United States of America,Waterbury,6.0,2405,41.55000775,-73.05002202
United States of America,Council Bluffs,6.0,2634,41.26227338,-95.86080021
Bermuda,Hamilton,5.0,2129,32.29419029,-64.78393742
Philippines,Manila,1.0,805,14.60415895,120.9822172
Italy,Rome,3.0,4095,41.89595563,12.48325842
United States of America,Rapid City,4.0,2200,44.08055096,-103.2305571
United States of America,Waterloo,4.0,2405,42.49315432,-92.34279789
United States of America,New Braunfels,8.0,2083,29.6978113,-98.12632084
United Kingdom,Oxford,7.0,3940,51.7704175,-1.249986004
Egypt,Cairo,5.0,3243,30.04996035,31.24996822
Canada,Peterborough,4.0,1834,44.29996909,-78.33326542
United Kingdom,Cambridge,14.0,4532,52.20039125,0.116623086
United States of America,Tyler,8.0,2240,32.35108604,-95.30078272
United States of America,Homestead,4.0,1567,25.46830202,-80.47778569
United States of America,Cumberland,7.0,1632,39.65317263,-78.76277409
Ireland,Cork,9.0,2661,51.89860089,-8.49577112
United States of America,Hilo,1.0,2167,19.69999778,-155.0900273
United States of America,Pittsfield,7.0,2326,42.44819582,-73.25982833
United States of America,Coral Gables,7.0,3517,25.71541872,-80.29107874
Germany,Munich,18.0,5395,48.12994204,11.57499345
United States of America,Wasilla,3.0,1917,61.58173077,-149.439442
United States of America,Ames,7.0,3390,42.05385297,-93.61972254
Romania,Bucharest,3.0,5416,44.4333718,26.09994665
Finland,Helsinki,13.0,6286,60.17556337,24.93412634
United States of America,Manhattan,7.0,2743,39.19402753,-96.59243514
United Kingdom,Aberdeen,6.0,3246,57.17039797,-2.079987021
United States of America,New London,4.0,2232,41.3555235,-72.10002832
China,Beijing,1.0,489,39.92889223,116.3882857
Canada,Thunder Bay,11.0,2121,48.44615013,-89.27497481
United Kingdom,Southampton,7.0,4612,50.90003135,-1.399976849
