country,city,clicks,views,lat,lng
United States of America,Buffalo,0.0,7,42.87997825,-78.88000208
United States of America,Columbia,0.0,12,35.61499534,-87.03526656
United States of America,Columbia,0.0,12,38.95207847,-92.33390955
United States of America,Columbia,0.0,12,34.0399752,-80.89998214
United States of America,Alexandria,0.0,26,38.82043276,-77.09998153
United States of America,Alexandria,0.0,26,31.31109784,-92.44501388
United States of America,Canton,0.0,1,40.79886497,-81.37863509
United States of America,Kansas City,0.0,6,39.11358052,-94.63014638
United States of America,Kansas City,0.0,6,39.10708851,-94.60409422
United States of America,Baltimore,0.0,26,39.29999005,-76.61998499
United States of America,Pasadena,0.0,20,29.66086265,-95.14774296
United States of America,Pasadena,0.0,20,34.16038129,-118.1388719
United States of America,Lynchburg,0.0,4,37.4136194,-79.14246668
United States of America,Charleston,0.0,31,32.79237693,-79.99210474
United States of America,Charleston,0.0,31,38.34973798,-81.63272811
United States of America,Fort Lauderdale,0.0,12,26.13606488,-80.14178552
United States of America,Bremerton,0.0,15,47.57359552,-122.6420175
Ireland,Dublin,0.0,166,53.33306114,-6.248905682
United States of America,Grand Rapids,0.0,4,42.96371991,-85.66994938
United States of America,Medford,0.0,12,42.32662701,-122.8744227
Canada,Edmonton,0.0,16,53.55002464,-113.4999819
United States of America,Honolulu,0.0,65,21.30687644,-157.8579979
United States of America,Omaha,0.0,4,41.24000083,-96.00999007
United States of America,Durham,0.0,4,35.99995892,-78.91999964
Peru,Lima,0.0,10,-12.04801268,-77.05006209
United States of America,Milwaukee,0.0,25,43.05265505,-87.91996708
United States of America,Olympia,0.0,29,47.03804486,-122.899434
United States of America,Albuquerque,0.0,35,35.10497479,-106.6413308
United States of America,Santa Cruz,0.0,45,36.97194629,-122.0263904
United States of America,Asheville,0.0,4,35.60119773,-82.55414474
United Kingdom,London,0.0,194,51.49999473,-0.116721844
United States of America,Irvine,0.0,8,33.68041058,-117.8299502
United States of America,Tallahassee,0.0,8,30.44998761,-84.28003422
United States of America,Oklahoma City,0.0,22,35.47004295,-97.51868351
United States of America,Birmingham,0.0,4,33.53000633,-86.82499516
Canada,Vancouver,0.0,24,49.27341658,-123.1216442
United States of America,Boulder,0.0,6,40.03844627,-105.246093
United States of America,Berkeley,0.0,8,37.87390139,-122.271152
United States of America,New Orleans,0.0,6,29.99500246,-90.03996688
United States of America,Riverside,0.0,20,33.94194501,-117.3980386
United States of America,Lexington,0.0,6,38.05001467,-84.50002079
United States of America,Aurora,0.0,4,39.69585736,-104.808497
United States of America,Aurora,0.0,4,41.76539512,-88.29999557
United States of America,Cleveland,0.0,22,41.4699868,-81.69499821
United States of America,Lincoln,0.0,4,40.81997479,-96.68000086
United States of America,Tampa,0.0,5,27.94698793,-82.45862085
New Zealand,Auckland,1.0,138,-36.850013,174.7649808
United States of America,Marietta,0.0,1,33.95561342,-84.54324813
United States of America,Lansing,0.0,4,42.73352724,-84.54673629
United States of America,Greensboro,0.0,6,36.07000633,-79.80002344
Australia,Brisbane,0.0,46,-27.45503091,153.0350927
United Kingdom,Glasgow,0.0,12,55.87440472,-4.250707236
United States of America,Bloomington,0.0,6,40.48459475,-88.99359664
United States of America,Bloomington,0.0,6,39.16565716,-86.52640873
United States of America,Jacksonville,1.0,52,34.75432436,-77.43055567
United States of America,Jacksonville,1.0,52,30.33002077,-81.66998682
United States of America,Mobile,0.0,7,30.68002525,-88.04998499
United States of America,Tucson,0.0,34,32.20499676,-110.8899862
United States of America,Bakersfield,0.0,20,35.36997154,-119.0199809
Japan,Tokyo,0.0,44,35.68501691,139.7514074
United States of America,San Marcos,0.0,4,29.88307131,-97.94111251
United States of America,Decatur,0.0,15,39.8407064,-88.95473596
South Korea,Seoul,0.0,68,37.5663491,126.999731
United States of America,Vancouver,0.0,10,45.63030133,-122.6399925
Germany,Berlin,0.0,46,52.52181866,13.40154862
United States of America,Memphis,0.0,8,35.1199868,-89.99999516
United States of America,Mesa,0.0,8,33.42391461,-111.7360844
United States of America,Spokane,0.0,17,47.66999595,-117.4199494
United States of America,Tacoma,0.0,6,47.21131594,-122.5150131
United States of America,Charlottesville,0.0,4,38.02918907,-78.47692591
Canada,Hamilton,0.0,8,43.24998151,-79.82999577
United States of America,Whittier,0.0,6,60.78415672,-148.6776797
United States of America,Farmington,0.0,22,36.75415061,-108.1860944
United States of America,Salem,0.0,10,42.5224989,-70.88309175
United States of America,Salem,0.0,10,44.92807029,-123.0238967
United States of America,Fresno,0.0,12,36.7477169,-119.7729841
United States of America,Anchorage,0.0,27,61.21996991,-149.9002149
United States of America,Cedar Rapids,0.0,6,41.96998212,-91.66002303
United States of America,West Palm Beach,0.0,4,26.74501996,-80.12362126
United States of America,Long Beach,0.0,18,33.78696739,-118.1580439
United States of America,Peoria,0.0,22,40.69998212,-89.67004114
United States of America,Modesto,0.0,21,37.65541343,-120.9899899
Sweden,Stockholm,0.0,48,59.35075995,18.09733473
United States of America,Glendale,0.0,17,33.58194114,-112.1958238
United States of America,Hilo,0.0,8,19.69999778,-155.0900273
United States of America,Redding,0.0,6,40.58704327,-122.3905762
United States of America,Detroit,0.0,28,42.32996014,-83.08005579
United States of America,Dayton,0.0,4,39.750376,-84.19998743
United States of America,Athens,0.0,4,33.96129783,-83.3780221
United States of America,Evansville,0.0,4,37.97469627,-87.5558291
Canada,Victoria,0.0,26,48.43328269,-123.3500009
United States of America,Baton Rouge,0.0,6,30.45794578,-91.14015812
Canada,London,0.0,8,42.9699986,-81.24998661
United States of America,Huntsville,0.0,30,30.72376935,-95.55058659
United States of America,Huntsville,0.0,30,34.71995953,-86.60999536
United States of America,Stamford,0.0,8,41.05334556,-73.53919112
United States of America,Lafayette,0.0,4,40.41720868,-86.87824772
United States of America,Lafayette,0.0,4,30.19997703,-92.01994938
United States of America,Concord,0.0,12,43.20807192,-71.53804712
United States of America,Norfolk,0.0,1,42.02871238,-97.43359827
United States of America,Norfolk,0.0,1,36.84995872,-76.28000574
United States of America,Burlington,0.0,6,40.80793418,-91.11276961
United States of America,Burlington,0.0,6,44.47579816,-73.21246688
United States of America,Sanford,3.0,37,28.78995974,-81.27998478
United States of America,New Haven,0.0,31,41.33038291,-72.90000533
United States of America,San Mateo,0.0,1,37.55691815,-122.3130616
United States of America,Annapolis,0.0,4,38.9783301,-76.49249923
United Kingdom,Leeds,0.0,18,53.83000755,-1.580017539
United States of America,Erie,0.0,6,42.12992067,-80.08499313
United States of America,Clarksville,0.0,6,36.5300816,-87.35943282
United States of America,Reno,0.0,13,39.52997601,-119.8200096
United States of America,Toledo,0.0,8,41.67002626,-83.57997359
United States of America,Santa Barbara,0.0,2,34.43498985,-119.7199899
United States of America,Harrisburg,0.0,4,40.27359987,-76.88474919
United States of America,Roswell,1.0,30,33.39453656,-104.5224679
Malaysia,Kuala Lumpur,0.0,34,3.166665872,101.6999833
United States of America,Lake City,0.0,98,30.18971926,-82.63974675
United States of America,Dover,0.0,4,39.15808657,-75.524703
United States of America,Trenton,0.0,1,40.2169625,-74.74335535
United States of America,Belleville,0.0,16,38.52515362,-90.0002277
United States of America,Eugene,0.0,17,44.05001019,-123.1000161
United Kingdom,Nottingham,0.0,18,52.97034426,-1.170016725
United Kingdom,Manchester,0.0,16,53.50041526,-2.247987103
United States of America,Evanston,0.0,8,42.04834943,-87.69995467
United States of America,Grants Pass,0.0,4,42.43954002,-123.3271857
United Kingdom,Aberdeen,0.0,34,57.17039797,-2.079987021
Guyana,Georgetown,0.0,19,6.801973693,-58.16702865
United States of America,Clarksburg,0.0,7,39.28327272,-80.33691573
Canada,Halifax,0.0,8,44.65002525,-63.60000452
United States of America,Bellingham,0.0,6,48.76013613,-122.4869269
United States of America,Ithaca,0.0,27,42.44057355,-76.4969434
United States of America,Denton,0.0,6,33.21576194,-97.12883651
United States of America,Bend,0.0,4,44.071921,-121.3099962
United States of America,Covington,0.0,6,39.0840084,-84.50859908
United States of America,Auburn,0.0,4,32.60970074,-85.48083948
Indonesia,Jakarta,0.0,38,-6.174417705,106.8294376
United Kingdom,Liverpool,0.0,26,53.41600181,-2.917997886
Philippines,Quezon City,0.0,10,14.6504352,121.0299662
United States of America,Bangor,0.0,6,44.80115297,-68.77834477
France,Paris,0.0,81,48.86669293,2.333335326
United States of America,Chico,0.0,7,39.72862022,-121.8363982
Austria,Innsbruck,0.0,6,47.28040733,11.4099906
United States of America,Monroe,0.0,12,32.50960349,-92.11919397
United States of America,Marion,0.0,1,40.55833701,-85.65917485
United States of America,Lawrence,0.0,6,38.95975242,-95.25522994
United States of America,Newport,0.0,4,41.49039899,-71.31335799
United States of America,Gainesville,0.0,12,29.65138002,-82.32503727
United States of America,Altoona,0.0,8,40.51859784,-78.39496708
United Kingdom,Birmingham,0.0,12,52.47497398,-1.919996787
United States of America,Melbourne,0.0,6,28.08331036,-80.60832035
Japan,Kitakyushu,0.0,15,33.87039899,130.8200146
United States of America,Roanoke,0.0,25,37.27119916,-79.94161686
China,Beijing,0.0,4,39.92889223,116.3882857
United States of America,Myrtle Beach,0.0,4,33.68891136,-78.8869784
United States of America,Kingsport,0.0,4,36.54832338,-82.56194788
United Arab Emirates,Dubai,1.0,44,25.22999615,55.27997432
Greece,Athens,0.0,24,37.98332623,23.73332108
United States of America,Ocala,0.0,6,29.1873515,-82.14026819
Romania,Pitesti,0.0,4,44.85631757,24.87583533
United States of America,Utica,0.0,8,43.10117922,-75.23306706
United States of America,Winchester,0.0,8,39.1787313,-78.16663477
Spain,Madrid,0.0,40,40.40002626,-3.683351686
United States of America,Stillwater,0.0,4,36.13535118,-97.06829757
United States of America,El Paso,0.0,6,31.77998395,-106.5099952
United States of America,Cape Coral,0.0,4,26.60290977,-81.97968368
United States of America,Kalamazoo,0.0,6,42.29215883,-85.58718958
United Kingdom,Reading,0.0,24,51.46997072,-0.980028322
United Kingdom,Belfast,0.0,6,54.60001223,-5.960034425
Belgium,Brussels,0.0,53,50.83331708,4.333316608
United States of America,Oceanside,0.0,12,33.2204645,-117.3349675
Norway,Oslo,0.0,63,59.91669029,10.74997921
United States of America,Carlsbad,0.0,4,32.420565,-104.2282998
Japan,Yokohama,0.0,16,35.32002626,139.5800484
United Kingdom,Leicester,0.0,20,52.62997744,-1.133248943
United States of America,Janesville,0.0,4,42.68262596,-89.02157943
United States of America,Danville,0.0,4,36.58625388,-79.39531946
Australia,Melbourne,0.0,26,-37.82003131,144.9750162
United States of America,Worcester,0.0,6,42.27042889,-71.80002079
United Kingdom,Oxford,0.0,10,51.7704175,-1.249986004
United States of America,Stockton,0.0,4,37.95813397,-121.289739
Belgium,Antwerpen,0.0,4,51.22037355,4.415017048
United States of America,Monterey,0.0,12,36.6002582,-121.8935781
Kenya,Nairobi,0.0,6,-1.283346742,36.81665686
United States of America,Powell,0.0,18,44.75867495,-108.7584367
United Kingdom,Southampton,0.0,22,50.90003135,-1.399976849
United States of America,Vallejo,0.0,4,38.11194887,-122.258052
Portugal,Lisbon,0.0,10,38.72272288,-9.144866305
Canada,Abbotsford,0.0,10,49.05037681,-122.2999874
Puerto Rico,San Juan,0.0,14,18.44002301,-66.12997929
China,Qingdao,0.0,6,36.08997927,120.3300089
United States of America,Fort Wayne,0.0,4,41.08039817,-85.12998234
Spain,Granada,0.0,12,37.16497825,-3.585011435
Serbia,Belgrade,0.0,4,44.81864545,20.46799068
United Kingdom,Brighton,0.0,12,50.83034568,-0.169974407
Turkey,Istanbul,0.0,22,41.10499615,29.01000159
United States of America,Manchester,0.0,4,42.99599184,-71.45528731
Nigeria,Lagos,0.0,20,6.443261653,3.391531071
United Kingdom,Sheffield,0.0,10,53.36667666,-1.499996583
United States of America,Jefferson City,0.0,6,38.57662335,-92.17332503
Thailand,Bangkok,0.0,26,13.74999921,100.5166447
United Kingdom,Norwich,0.0,14,52.63036501,1.300013386
Netherlands,Rotterdam,0.0,16,51.9199691,4.479974323
United States of America,South Bend,0.0,4,41.68330711,-86.25001734
Jamaica,Kingston,0.0,9,17.97707662,-76.76743371
Russia,Moscow,0.0,10,55.75216412,37.61552283
United States of America,Montgomery,0.0,4,32.36160219,-86.27918868
United States of America,Crestview,0.0,10,30.75420677,-86.57260746
United States of America,Sheboygan,0.0,4,43.75082949,-87.71442407
United States of America,Yakima,0.0,4,46.60223167,-120.5046965
Poland,Warsaw,0.0,26,52.25000063,20.99999955
United States of America,Kokomo,0.0,6,40.48676516,-86.13364201
United States of America,Shreveport,0.0,8,32.50001752,-93.77002344
Australia,Adelaide,0.0,6,-34.93498777,138.6000048
Ireland,Cork,0.0,4,51.89860089,-8.49577112
United States of America,Goldsboro,0.0,14,35.38513857,-77.99305363
Saudi Arabia,Jeddah,0.0,4,21.51688946,39.21919755
United Kingdom,Edinburgh,0.0,12,55.94832786,-3.219090618
Italy,Milan,0.0,8,45.4699752,9.20500891
United States of America,Kearney,0.0,8,40.70070559,-99.08114628
Italy,Rome,0.0,27,41.89595563,12.48325842
United Kingdom,Cambridge,0.0,18,52.20039125,0.116623086
India,Hyderabad,0.0,10,17.39998313,78.47995357
United States of America,Macon,0.0,4,32.85038373,-83.63004806
United States of America,Freeport,0.0,11,28.95948427,-95.35687748
United States of America,Montpelier,0.0,6,44.25997154,-72.57581323
United States of America,Montpelier,0.0,6,42.32262209,-111.2969123
Egypt,Cairo,0.0,8,30.04996035,31.24996822
United States of America,Muncie,0.0,1,40.19375979,-85.38637496
Portugal,Porto,0.0,12,41.15000633,-8.620001263
United States of America,Moorhead,0.0,4,46.87430808,-96.74219344
United States of America,Elmira,0.0,7,42.09012982,-76.80803552
Sweden,Karlstad,0.0,12,59.36713727,13.49994055
United States of America,Rock Hill,0.0,10,34.94038535,-81.03000004
Italy,Turin,0.0,4,45.07038719,7.669960489
Taiwan,Taipei,0.0,12,25.03583333,121.5683333
United Kingdom,Sunderland,0.0,6,54.92001853,-1.380029746
Slovenia,Ljubljana,0.0,21,46.05528831,14.51496903
United States of America,Ontario,0.0,12,44.02662661,-116.9618895
Finland,Helsinki,0.0,12,60.17556337,24.93412634
South Africa,Cape Town,0.0,40,-33.92001097,18.43498816
New Zealand,Hamilton,0.0,10,-37.77000853,175.3000386
Italy,Naples,0.0,2,40.84002525,14.24501135
United States of America,Hancock,0.0,12,47.12729006,-88.5808053
Croatia,Zagreb,0.0,16,45.80000673,15.99999467
Germany,Hamburg,0.0,16,53.55002464,9.999999144
Japan,Osaka,0.0,4,34.75003522,135.4601448
Pakistan,Lahore,0.0,12,31.55997154,74.35002478
United States of America,Wailuku,0.0,4,20.89147544,-156.5047213
United Kingdom,Bradford,0.0,14,53.80003522,-1.749981325
Australia,Perth,0.0,38,-31.95501463,115.8399987
Netherlands,Haarlem,0.0,8,52.38043194,4.629991006
Vietnam,Hanoi,0.0,19,21.03332725,105.8500142
Germany,Leipzig,0.0,4,51.33540529,12.40998124
United Kingdom,Portsmouth,0.0,6,50.80034751,-1.080022218
United States of America,Shawnee,0.0,6,35.34278973,-96.93378382
Ghana,Accra,0.0,20,5.550034606,-0.21671574
Romania,Bucharest,0.0,36,44.4333718,26.09994665
United States of America,Brownsville,0.0,12,25.91997988,-97.50000248
Netherlands,Amsterdam,0.0,65,52.34996869,4.916640176
South Africa,Johannesburg,1.0,38,-26.17004474,28.03000972
Germany,Essen,0.0,4,51.44999778,7.016615355
Ireland,Limerick,0.0,6,52.664704,-8.623050172
United States of America,Ogden,0.0,4,41.23237856,-111.9680341
United Kingdom,Cardiff,0.0,6,51.49999473,-3.22500757
Thailand,Chiang Mai,0.0,4,18.7999752,98.98004594
India,Delhi,0.0,14,28.6699929,77.23000403
New Zealand,Wellington,0.0,18,-41.29997394,174.7832743
United States of America,Conway,0.0,1,35.09128054,-92.4513184
United States of America,Saginaw,0.0,4,43.4194802,-83.95082951
United Kingdom,Bournemouth,0.0,8,50.72999005,-1.900049684
United States of America,Oak Ridge,0.0,16,36.01065594,-84.26972477
Chile,Santiago,0.0,16,-33.45001382,-70.66704085
Italy,Florence,0.0,16,43.78000083,11.25000036
Spain,Barcelona,0.0,14,41.38329958,2.183370319
India,Bangalore,0.0,22,12.96999514,77.56000972
Switzerland,Lausanne,0.0,8,46.53042727,6.650022744
Jordan,Amman,0.0,4,31.95002525,35.93329993
Australia,Gold Coast,0.0,4,-28.08150429,153.4482458
Lithuania,Vilnius,0.0,6,54.68336631,25.31663529
Ireland,Galway,0.0,10,53.272393,-9.048812298
Bulgaria,Sofia,0.0,25,42.68334943,23.31665401
United States of America,Barstow,0.0,4,34.89901837,-117.0218858
United Kingdom,Chester,0.0,30,53.20002016,-2.919987428
Spain,Valencia,0.0,26,39.48501752,-0.400012046
Germany,Munich,0.0,16,48.12994204,11.57499345
Czech Republic,Prague,0.0,4,50.08333701,14.46597978
United States of America,Savannah,0.0,6,32.02110618,-81.10999516
United Kingdom,Bristol,0.0,12,51.44999778,-2.583315472
United Kingdom,Ipswich,0.0,10,52.07034751,1.169995482
Saint Lucia,Castries,0.0,4,14.00197349,-61.00000818
India,New Delhi,0.0,16,28.60002301,77.19998002
New Zealand,Nelson,0.0,8,-41.29258421,173.2474507
New Zealand,Christchurch,0.0,98,-43.53503131,172.6300207
United States of America,Ardmore,0.0,4,34.1810777,-97.12940495
United States of America,Santa Fe,0.0,8,35.68692893,-105.9372394
United States of America,Huntington,0.0,5,38.41957867,-82.44528833
United States of America,Tulare,0.0,6,36.20702639,-119.3441213
Turkey,Ankara,0.0,18,39.92723859,32.86439164
Canada,Saint John,0.0,6,45.26704185,-66.07667505
United States of America,Lima,0.0,6,40.74287355,-84.10526453
India,Chennai,0.0,26,13.08998781,80.27999874
Hungary,Budapest,0.0,30,47.50000633,19.08332068
Philippines,Manila,0.0,8,14.60415895,120.9822172
Qatar,Doha,0.0,16,25.28655601,51.53296789
United States of America,Lewiston,0.0,4,44.10070477,-70.21525965
United States of America,Lewiston,0.0,4,46.41660992,-117.016589
India,Mumbai,1.0,22,19.01699038,72.8569893
Philippines,Cebu,0.0,6,10.31997601,123.9000752
China,Shanghai,0.0,12,31.21645245,121.4365047
Bosnia and Herzegovina,Sarajevo,0.0,15,43.8500224,18.38300167
United States of America,Brookings,0.0,8,44.30676455,-96.78803044
Poland,Gdansk,0.0,6,54.3599752,18.64004024
Pakistan,Karachi,0.0,34,24.86999229,66.99000891
United States of America,Tuscaloosa,0.0,4,33.22511538,-87.54417607
New Zealand,New Plymouth,0.0,4,-39.0641931,174.0805265
Australia,Richmond,0.0,4,-33.59951373,150.7399873
Australia,Richmond,0.0,4,-20.71626911,143.1333199
Germany,Frankfurt,0.0,6,50.09997683,8.67501542
Belgium,Gent,0.0,6,51.02999758,3.700021931
New Zealand,Rotorua,1.0,42,-38.13458576,176.2454073
United States of America,Galesburg,0.0,4,40.94777061,-90.37108362
Netherlands,Eindhoven,0.0,6,51.42997316,5.50001542
Hong Kong S.A.R.,Hong Kong,0.0,4,22.3049809,114.1850093
United Kingdom,Coventry,0.0,10,52.42040367,-1.499996583
United Kingdom,Plymouth,0.0,14,50.38538576,-4.159989259
United States of America,Klamath Falls,0.0,4,42.22500531,-121.7805359
United States of America,Tyler,0.0,6,32.35108604,-95.30078272
Indonesia,Surabaya,0.0,4,-7.249235821,112.7508333
Indonesia,Medan,0.0,6,3.579973978,98.65004024
Namibia,Windhoek,0.0,4,-22.57000608,17.0835461
United States of America,Gulfport,0.0,4,30.3675637,-89.09276371
United States of America,Wasilla,0.0,20,61.58173077,-149.439442
South Africa,Pretoria,0.0,2,-25.70692055,28.22942908
Saudi Arabia,Riyadh,0.0,12,24.64083315,46.77274166
United Kingdom,York,0.0,46,53.97038658,-1.080022218
Mexico,Tijuana,0.0,3,32.50001752,-117.079996
Vietnam,Ho Chi Minh City,0.0,26,10.78002545,106.6950272
United States of America,Joliet,0.0,8,41.52998313,-88.10667403
United States of America,Sioux City,0.0,4,42.50038902,-96.39999211
Kuwait,Kuwait,0.0,4,29.36971763,47.97830115
United States of America,Hutchinson,0.0,6,38.06549176,-97.92349085
United States of America,Roseburg,0.0,6,43.21843304,-123.3560987
Bangladesh,Dhaka,0.0,4,23.72305971,90.40857947
United Arab Emirates,Sharjah,0.0,10,25.37138287,55.40647823
India,Pune,0.0,12,18.53001752,73.85000362
Sri Lanka,Colombo,0.0,10,6.931965758,79.85775061
Lebanon,Beirut,0.0,12,33.87197512,35.50970821
United Kingdom,Bath,0.0,6,51.3837486,-2.350022218
United Arab Emirates,Abu Dhabi,0.0,16,24.46668357,54.36659338
United States of America,Council Bluffs,1.0,4,41.26227338,-95.86080021
South Africa,Durban,1.0,34,-29.865013,30.98001054
Mexico,Mexicali,0.0,4,32.64998252,-115.4800161
Pakistan,Islamabad,0.0,18,33.69999595,73.16663448
Aruba,Oranjestad,0.0,1,12.53038373,-70.02899195
New Zealand,Napier,0.0,1,-39.4900069,176.9150305
Australia,Launceston,0.0,6,-41.44983559,147.1301818
India,Ahmedabad,0.0,4,23.03005292,72.58000362
New Zealand,Palmerston North,0.0,22,-40.35269326,175.6072033
Oman,Muscat,0.0,4,23.61332481,58.59331213
Japan,Nagoya,0.0,4,35.15499758,136.9149914
Germany,Wiesbaden,0.0,4,50.08039146,8.250028441
Turkey,Izmir,0.0,6,38.43614968,27.15179401
Romania,Iasi,0.0,6,47.16834698,27.57494706
New Zealand,Dunedin,0.0,14,-45.87995278,170.4799711
Sweden,Kalmar,0.0,12,56.66701784,16.36658728
United States of America,Willmar,0.0,6,45.12188275,-95.04330489
Macedonia,Skopje,0.0,6,42.00000612,21.43346147
Germany,Karlsruhe,1.0,8,48.99999229,8.399993448
India,Bhopal,0.0,4,23.24998781,77.40999304
United States of America,Escanaba,0.0,12,45.7456948,-87.06436039
Iraq,Baghdad,0.0,6,33.3386485,44.39386877
Indonesia,Semarang,0.0,4,-6.966617412,110.4200195
Netherlands,Utrecht,0.0,14,52.10034568,5.120038614
Germany,Magdeburg,0.0,6,52.13042137,11.62000362
United Kingdom,Exeter,0.0,12,50.70040529,-3.529950197
United Kingdom,Dundee,0.0,4,56.47038902,-3.000008384
Canada,Prince George,0.0,6,53.91666892,-122.7666515
United Kingdom,Peterborough,0.0,4,52.58041974,-0.249995363
India,Jaipur,0.0,6,26.92113324,75.80998734
Ukraine,Kharkiv,0.0,6,49.99998293,36.25002478
Bulgaria,Plovdiv,0.0,6,42.15397605,24.7539823
Thailand,Nonthaburi,0.0,4,13.83368919,100.4833134
Spain,Albacete,0.0,6,39.00034426,-1.869999839
India,Aligarh,0.0,6,27.89221092,78.06178788
Norway,Stavanger,0.0,4,58.97000389,5.680004434
Kazakhstan,Almaty,0.0,4,43.32498985,76.91503617
Slovakia,Bratislava,0.0,8,48.15001833,17.11698075
Switzerland,Luzern,0.0,4,47.05042137,8.280000772
Serbia,Novi Sad,0.0,4,45.2503762,19.84994055
Japan,Sapporo,0.0,6,43.07497927,141.3400443
Turkey,Mugla,0.0,1,37.21637046,28.36389115
Slovakia,Kosice,0.0,36,48.73044802,21.25001013
Indonesia,Denpasar,0.0,30,-8.650028871,115.2199849
Romania,Oradea,0.0,14,47.04998212,21.91999508
India,Coimbatore,0.0,12,10.99996035,76.95002112
Moldova,Chisinau,0.0,12,47.00502362,28.85771114
India,Raichur,0.0,12,16.21036582,77.35500932
India,Madurai,0.0,12,9.920026264,78.12002722
Finland,Turku,0.0,12,60.4538668,22.25496171
Netherlands,Groningen,0.0,8,53.22040651,6.580001179
United Kingdom,Ayr,0.0,8,55.4503996,-4.61667973
China,Chengdu,0.0,6,30.67000002,104.0700195
India,Silvassa,0.0,6,20.26657819,73.0166178
Pakistan,Multan,0.0,6,30.19997703,71.45500769
Sweden,Uppsala,0.0,6,59.86005292,17.63999792
Thailand,Ayutthaya,0.0,6,14.35879925,100.5684244
Spain,Oviedo,0.0,6,43.35049217,-5.829990683
United States of America,Rhinelander,0.0,6,45.63991315,-89.41207239
Germany,Bielefeld,0.0,6,52.02998822,8.530011351
France,Marseille,0.0,6,43.28997906,5.37501013
France,Angers,0.0,6,47.48000755,-0.530029949
Switzerland,Geneva,2.0,6,46.21000755,6.140028034
Germany,Chemnitz,0.0,6,50.82998395,12.91997595
Germany,Duisburg,0.0,6,51.42997316,6.750016641
Argentina,Tandil,0.0,6,-37.32001015,-59.15004358
India,Chandigarh,0.0,6,30.71999697,76.78000565
Germany,Ulm,0.0,6,48.40039064,9.999999144
