country,city,clicks,views,lat,lng
United States of America,Lexington,22.0,8205,38.05001467,-84.50002079
United States of America,Fort Lauderdale,33.0,9275,26.13606488,-80.14178552
United States of America,Omaha,18.0,5303,41.24000083,-96.00999007
United States of America,Buffalo,14.0,6511,42.87997825,-78.88000208
Canada,Ottawa,12.0,7012,45.4166968,-75.7000153
United States of America,Wilmington,25.0,9111,39.74626772,-75.54689803
United States of America,Wilmington,25.0,9111,34.22551943,-77.94502039
United States of America,Colorado Springs,8.0,3051,38.86296246,-104.7919863
United States of America,Durham,14.0,6829,35.99995892,-78.91999964
United States of America,Long Beach,12.0,3094,33.78696739,-118.1580439
Ireland,Dublin,53.0,18390,53.33306114,-6.248905682
United States of America,Aurora,14.0,3666,39.69585736,-104.808497
United States of America,Aurora,14.0,3666,41.76539512,-88.29999557
United States of America,Irvine,7.0,1796,33.68041058,-117.8299502
Canada,Edmonton,13.0,2866,53.55002464,-113.4999819
United States of America,Eugene,5.0,1966,44.05001019,-123.1000161
United States of America,Newark,16.0,5996,40.70042137,-74.17000533
United States of America,Dayton,16.0,7466,39.750376,-84.19998743
United States of America,Ann Arbor,9.0,6042,42.30037539,-83.71999089
United States of America,Glendale,15.0,2414,33.58194114,-112.1958238
New Zealand,Auckland,17.0,7681,-36.850013,174.7649808
United States of America,Birmingham,13.0,4305,33.53000633,-86.82499516
United States of America,Pasadena,5.0,2674,29.66086265,-95.14774296
United States of America,Pasadena,5.0,2674,34.16038129,-118.1388719
United States of America,Berkeley,6.0,1594,37.87390139,-122.271152
United Kingdom,London,47.0,40648,51.49999473,-0.116721844
United States of America,Vancouver,2.0,2188,45.63030133,-122.6399925
United States of America,Virginia Beach,23.0,8326,36.85321433,-75.97831873
United States of America,Knoxville,15.0,5779,35.97001243,-83.92003036
Canada,Winnipeg,5.0,2780,49.88298749,-97.16599186
United States of America,Spokane,7.0,1881,47.66999595,-117.4199494
United States of America,New Orleans,13.0,3834,29.99500246,-90.03996688
United States of America,Concord,11.0,5479,43.20807192,-71.53804712
United States of America,Scottsdale,9.0,2532,33.69234784,-111.8680402
United States of America,Tacoma,9.0,2147,47.21131594,-122.5150131
United States of America,Grand Rapids,9.0,6351,42.96371991,-85.66994938
United States of America,Riverside,8.0,2780,33.94194501,-117.3980386
United States of America,Santa Barbara,9.0,1546,34.43498985,-119.7199899
United States of America,Gainesville,12.0,5640,29.65138002,-82.32503727
United States of America,Oklahoma City,12.0,4027,35.47004295,-97.51868351
United States of America,Salem,6.0,3287,42.5224989,-70.88309175
United States of America,Salem,6.0,3287,44.92807029,-123.0238967
United States of America,Marietta,13.0,5353,33.95561342,-84.54324813
United States of America,Fayetteville,19.0,4643,36.06297833,-94.15720911
United States of America,Fayetteville,19.0,4643,35.06293601,-78.88359359
United States of America,Decatur,16.0,5426,39.8407064,-88.95473596
United States of America,Anchorage,10.0,2379,61.21996991,-149.9002149
United States of America,Boise,6.0,2209,43.60859011,-116.2274899
United States of America,Boulder,5.0,1430,40.03844627,-105.246093
United States of America,Memphis,9.0,3934,35.1199868,-89.99999516
United States of America,Lancaster,16.0,4703,39.71921511,-82.6053044
United States of America,Lancaster,16.0,4703,40.03777447,-76.30576644
United States of America,Lancaster,16.0,4703,34.69804873,-118.135823
United States of America,Lincoln,9.0,3285,40.81997479,-96.68000086
United States of America,Mesa,8.0,2802,33.42391461,-111.7360844
United States of America,Santa Cruz,3.0,1264,36.97194629,-122.0263904
United States of America,Charlottesville,17.0,5103,38.02918907,-78.47692591
United States of America,Detroit,15.0,4772,42.32996014,-83.08005579
United States of America,Albany,17.0,3498,44.62049217,-123.086942
United States of America,Albany,17.0,3498,31.57873008,-84.15582992
United States of America,Albany,17.0,3498,42.67001691,-73.81994918
United States of America,Greensboro,16.0,4809,36.07000633,-79.80002344
United States of America,Farmington,14.0,4447,36.75415061,-108.1860944
United States of America,Bloomington,10.0,3995,40.48459475,-88.99359664
United States of America,Bloomington,10.0,3995,39.16565716,-86.52640873
United States of America,Jackson,15.0,3876,35.61486615,-88.81389185
United States of America,Jackson,15.0,3876,32.29881533,-90.18499679
United States of America,Reno,4.0,1565,39.52997601,-119.8200096
United States of America,Greenville,21.0,4558,33.41037539,-91.06168746
United States of America,Greenville,21.0,4558,34.85292299,-82.3941545
United States of America,Greenville,21.0,4558,35.61287661,-77.3666836
United States of America,Medford,13.0,3399,42.32662701,-122.8744227
United States of America,Canton,14.0,4656,40.79886497,-81.37863509
United States of America,Charleston,15.0,5193,32.79237693,-79.99210474
United States of America,Charleston,15.0,5193,38.34973798,-81.63272811
United States of America,Auburn,13.0,3205,32.60970074,-85.48083948
United States of America,Olympia,3.0,1135,47.03804486,-122.899434
Canada,Victoria,1.0,1100,48.43328269,-123.3500009
United States of America,Bellingham,5.0,1429,48.76013613,-122.4869269
United States of America,Burlington,6.0,3898,40.80793418,-91.11276961
United States of America,Burlington,6.0,3898,44.47579816,-73.21246688
United States of America,Santa Rosa,2.0,1210,38.45040367,-122.6999889
United States of America,Fresno,8.0,1651,36.7477169,-119.7729841
United States of America,Lafayette,6.0,2949,40.41720868,-86.87824772
United States of America,Lafayette,6.0,2949,30.19997703,-92.01994938
United States of America,Sarasota,24.0,5617,27.33612083,-82.53078699
United States of America,Tallahassee,7.0,4526,30.44998761,-84.28003422
United States of America,Athens,5.0,2960,33.96129783,-83.3780221
United States of America,Des Moines,9.0,2767,41.57998008,-93.61998092
United States of America,San Mateo,5.0,1061,37.55691815,-122.3130616
United States of America,Naples,21.0,4851,26.14205935,-81.79499211
United States of America,Syracuse,8.0,4161,43.04999371,-76.15001367
United States of America,Watertown,13.0,4142,43.97515688,-75.91106185
Canada,London,5.0,2524,42.9699986,-81.24998661
United States of America,Akron,9.0,4718,41.07039878,-81.51999597
Malaysia,Kuala Lumpur,11.0,9000,3.166665872,101.6999833
United States of America,Asheville,5.0,4119,35.60119773,-82.55414474
United States of America,Manchester,20.0,4638,42.99599184,-71.45528731
Japan,Tokyo,14.0,7932,35.68501691,139.7514074
United States of America,Belleville,12.0,3421,38.52515362,-90.0002277
United Kingdom,Glasgow,9.0,7711,55.87440472,-4.250707236
United States of America,Tulsa,9.0,2599,36.12000327,-95.93002079
Canada,Kitchener,6.0,3327,43.44999514,-80.50000655
United States of America,Peoria,4.0,2222,40.69998212,-89.67004114
Spain,Granada,0.0,3954,37.16497825,-3.585011435
United States of America,Trenton,10.0,3892,40.2169625,-74.74335535
United States of America,Astoria,6.0,2533,46.18838096,-123.8299974
United States of America,West Palm Beach,15.0,4142,26.74501996,-80.12362126
United States of America,Duluth,8.0,2895,46.78333173,-92.10637822
United States of America,Santa Fe,4.0,1153,35.68692893,-105.9372394
Canada,Halifax,9.0,4717,44.65002525,-63.60000452
United States of America,Wichita,14.0,2580,37.71998313,-97.32998702
United States of America,El Paso,7.0,1494,31.77998395,-106.5099952
United States of America,Baton Rouge,8.0,2487,30.45794578,-91.14015812
United States of America,Lansing,6.0,3816,42.73352724,-84.54673629
United States of America,Fort Wayne,9.0,3239,41.08039817,-85.12998234
United States of America,Carlsbad,3.0,917,32.420565,-104.2282998
United States of America,Laurel,10.0,2778,31.69737917,-89.1392725
United States of America,Dover,6.0,3467,39.15808657,-75.524703
United States of America,Everett,4.0,1347,47.9604175,-122.1999677
United States of America,Roanoke,13.0,2834,37.27119916,-79.94161686
Indonesia,Jakarta,12.0,7670,-6.174417705,106.8294376
United States of America,Monroe,2.0,2841,32.50960349,-92.11919397
United States of America,Fort Collins,2.0,777,40.56068829,-105.0588693
United States of America,Providence,3.0,2869,41.82110231,-71.4149797
United States of America,Worcester,8.0,3316,42.27042889,-71.80002079
United States of America,Evanston,5.0,1560,42.04834943,-87.69995467
United States of America,Dublin,7.0,2319,32.53745709,-82.91828272
United Kingdom,Manchester,11.0,7055,53.50041526,-2.247987103
United States of America,Rockford,8.0,2343,42.26970542,-89.06969019
United States of America,Stockton,1.0,1520,37.95813397,-121.289739
United States of America,Roswell,7.0,2687,33.39453656,-104.5224679
United States of America,Oceanside,4.0,1147,33.2204645,-117.3349675
United States of America,Stamford,16.0,2999,41.05334556,-73.53919112
United States of America,Ithaca,5.0,2995,42.44057355,-76.4969434
United Kingdom,Birmingham,17.0,7398,52.47497398,-1.919996787
United States of America,Marion,10.0,2111,40.55833701,-85.65917485
United States of America,York,11.0,2550,39.96292116,-76.72804041
United States of America,Norfolk,3.0,2615,42.02871238,-97.43359827
United States of America,Norfolk,3.0,2615,36.84995872,-76.28000574
United States of America,Florence,7.0,2532,34.79969627,-87.67724288
United States of America,Florence,7.0,2532,34.19567629,-79.76279057
United States of America,Bakersfield,2.0,1225,35.36997154,-119.0199809
United States of America,Bend,1.0,552,44.071921,-121.3099962
United States of America,Cape Coral,16.0,4227,26.60290977,-81.97968368
South Korea,Seoul,8.0,6378,37.5663491,126.999731
United States of America,Missoula,2.0,910,46.87224103,-113.9930526
United States of America,Fredericksburg,13.0,2396,38.30351341,-77.46078638
Thailand,Bangkok,12.0,7390,13.74999921,100.5166447
Australia,Melbourne,19.0,7453,-37.82003131,144.9750162
Canada,Saskatoon,3.0,1133,52.17003135,-106.6699854
Canada,Hamilton,5.0,1588,43.24998151,-79.82999577
United States of America,Schenectady,8.0,3023,42.81458173,-73.93996769
United States of America,Little Rock,8.0,1888,34.73608258,-92.33109318
United States of America,San Marcos,3.0,882,29.88307131,-97.94111251
United States of America,Kalamazoo,8.0,2731,42.29215883,-85.58718958
United States of America,Brunswick,6.0,2848,31.1496865,-81.49165145
Jamaica,Kingston,1.0,2102,17.97707662,-76.76743371
United States of America,Huntsville,8.0,1592,30.72376935,-95.55058659
United States of America,Huntsville,8.0,1592,34.71995953,-86.60999536
United States of America,Bristol,2.0,2489,36.61152366,-82.17600244
Australia,Sydney,10.0,5323,-33.92001097,151.1851798
Chile,Santiago,10.0,4131,-33.45001382,-70.66704085
United States of America,Toledo,7.0,2047,41.67002626,-83.57997359
United States of America,New Haven,3.0,2206,41.33038291,-72.90000533
United States of America,Danville,5.0,1338,36.58625388,-79.39531946
United States of America,Harrisburg,8.0,2702,40.27359987,-76.88474919
United States of America,Leesburg,7.0,2405,28.81050112,-81.88333297
United States of America,Cedar Rapids,4.0,1830,41.96998212,-91.66002303
United States of America,Lawrence,6.0,1936,38.95975242,-95.25522994
United States of America,Winchester,7.0,2286,39.1787313,-78.16663477
United States of America,Erie,8.0,1987,42.12992067,-80.08499313
United States of America,Allentown,4.0,2173,40.59998822,-75.50002751
United States of America,Clarksville,6.0,1461,36.5300816,-87.35943282
United States of America,Chattanooga,10.0,2361,35.06998985,-85.25000086
France,Paris,15.0,12660,48.86669293,2.333335326
Australia,Brisbane,10.0,7496,-27.45503091,153.0350927
United States of America,Newport,7.0,2182,41.49039899,-71.31335799
United States of America,Chico,4.0,648,39.72862022,-121.8363982
United States of America,Sioux Falls,4.0,1322,43.54998903,-96.7299978
United States of America,Augusta,6.0,2574,33.46081158,-81.98498051
United States of America,Augusta,6.0,2574,44.31056276,-69.77998906
Germany,Berlin,20.0,9919,52.52181866,13.40154862
United States of America,Davenport,8.0,2019,41.55398684,-90.58753036
United States of America,Sanford,6.0,2189,28.78995974,-81.27998478
United States of America,Denton,2.0,1060,33.21576194,-97.12883651
United States of America,Murfreesboro,3.0,1693,35.84596315,-86.39026717
United States of America,Eureka,3.0,611,40.80222394,-124.1474974
United States of America,Covington,6.0,1741,39.0840084,-84.50859908
United States of America,Savannah,8.0,3021,32.02110618,-81.10999516
United States of America,Iowa City,2.0,1082,41.66108624,-91.52997929
United States of America,Pensacola,3.0,1944,30.42112632,-87.21693506
United States of America,Lynchburg,0.0,1638,37.4136194,-79.14246668
United States of America,Corvallis,1.0,463,44.57235557,-123.2799793
United States of America,Annapolis,7.0,1915,38.9783301,-76.49249923
Canada,Regina,2.0,988,50.45003298,-104.6170099
United States of America,Appleton,1.0,1464,44.26867902,-88.40050623
United States of America,Mansfield,3.0,1911,40.75832481,-82.51554244
United States of America,Hartford,6.0,2096,41.77002016,-72.67996708
United States of America,Midland,4.0,1887,32.030718,-102.0974996
United States of America,Melbourne,10.0,2875,28.08331036,-80.60832035
United States of America,Whittier,4.0,1037,60.78415672,-148.6776797
United States of America,Traverse City,1.0,1819,44.76844179,-85.62217452
United States of America,State College,5.0,1828,40.79372316,-77.8602452
United States of America,Hampton,6.0,2058,37.03002525,-76.34994979
United States of America,Bozeman,1.0,521,45.68009157,-111.0378325
Taiwan,Taipei,10.0,3740,25.03583333,121.5683333
Netherlands,Amsterdam,40.0,10875,52.34996869,4.916640176
United Kingdom,Liverpool,8.0,4388,53.41600181,-2.917997886
United States of America,Montgomery,4.0,1499,32.36160219,-86.27918868
Barbados,Bridgetown,5.0,2502,13.10200258,-59.61652674
United States of America,Modesto,3.0,758,37.65541343,-120.9899899
United Kingdom,Edinburgh,9.0,5034,55.94832786,-3.219090618
United States of America,Utica,5.0,1679,43.10117922,-75.23306706
United States of America,Topeka,0.0,1127,39.05000531,-95.66998499
Norway,Oslo,30.0,9086,59.91669029,10.74997921
New Zealand,Wellington,5.0,1664,-41.29997394,174.7832743
United States of America,Spring Hill,2.0,1745,28.47894513,-82.54771102
Spain,Madrid,15.0,6546,40.40002626,-3.683351686
United States of America,Quincy,1.0,1495,39.9359719,-91.40972823
United Kingdom,Belfast,10.0,3636,54.60001223,-5.960034425
United States of America,Jonesboro,7.0,1378,35.84257835,-90.70416406
Australia,Perth,7.0,4182,-31.95501463,115.8399987
United States of America,Johnson City,5.0,1971,36.31332481,-82.35361434
United States of America,Youngstown,8.0,1820,41.09969932,-80.64973902
United States of America,Meridian,2.0,692,32.36418601,-88.70361434
United States of America,Norman,5.0,1051,35.22791302,-97.34414636
United States of America,San Luis Obispo,1.0,293,35.28318097,-120.6585889
United Kingdom,Bristol,6.0,5570,51.44999778,-2.583315472
United States of America,Miami Beach,7.0,1664,25.80991953,-80.13178111
United States of America,Mobile,4.0,1327,30.68002525,-88.04998499
United States of America,Fargo,3.0,973,46.8772278,-96.7894257
United States of America,Myrtle Beach,5.0,1969,33.68891136,-78.8869784
United States of America,Billings,3.0,769,45.78830202,-108.5400004
United States of America,Monterey,5.0,404,36.6002582,-121.8935781
New Zealand,Christchurch,4.0,1904,-43.53503131,172.6300207
United States of America,Lubbock,2.0,1033,33.58000327,-101.8799677
United States of America,Palm Springs,2.0,290,33.77735557,-116.5330526
United States of America,Huntington,2.0,1516,38.41957867,-82.44528833
Sweden,Stockholm,33.0,8172,59.35075995,18.09733473
United States of America,Independence,4.0,1457,39.09111391,-94.41528121
United States of America,Salisbury,6.0,1689,35.67078005,-80.4744784
United States of America,Green Bay,2.0,1164,44.5299809,-88.00001388
Canada,Windsor,2.0,1323,44.98059938,-64.12911951
Canada,Windsor,2.0,1323,42.33329327,-83.03334029
Canada,Kingston,2.0,1358,44.23371991,-76.48330082
Canada,Barrie,4.0,1330,44.38376243,-79.7000037
Peru,Lima,2.0,1232,-12.04801268,-77.05006209
Greece,Athens,14.0,6649,37.98332623,23.73332108
United States of America,Redding,1.0,596,40.58704327,-122.3905762
United States of America,Kissimmee,9.0,1644,28.29205731,-81.4077806
United States of America,Ocala,5.0,2058,29.1873515,-82.14026819
United States of America,Evansville,4.0,1170,37.97469627,-87.5558291
United States of America,Corpus Christi,5.0,1131,27.74281435,-97.40189478
United Kingdom,Leeds,5.0,4436,53.83000755,-1.580017539
United States of America,Helena,2.0,498,46.59274904,-112.035291
Portugal,Porto,1.0,1701,41.15000633,-8.620001263
Canada,Kelowna,0.0,454,49.89998903,-119.4833118
Philippines,Quezon City,4.0,4151,14.6504352,121.0299662
United States of America,Vallejo,3.0,756,38.11194887,-122.258052
United States of America,Eau Claire,1.0,1101,44.81135907,-91.49835331
United States of America,Anderson,2.0,1637,34.50374534,-82.6502629
United States of America,Salinas,2.0,525,36.68221702,-121.6416555
United States of America,Hagerstown,2.0,1535,39.64164878,-77.72027958
United States of America,Metairie,2.0,908,29.98386619,-90.15277653
United States of America,Kalispell,2.0,520,48.19776735,-114.3159786
United States of America,Macon,3.0,1397,32.85038373,-83.63004806
United States of America,Bremerton,2.0,571,47.57359552,-122.6420175
United States of America,Bowling Green,5.0,1150,41.37474713,-83.65139042
United States of America,Bowling Green,5.0,1150,36.99069948,-86.44364893
United States of America,Garden City,5.0,883,37.97521303,-100.8640866
Puerto Rico,San Juan,7.0,2131,18.44002301,-66.12997929
United States of America,Ogden,1.0,617,41.23237856,-111.9680341
United States of America,Vero Beach,5.0,1637,27.64225201,-80.39112431
United States of America,Juneau,0.0,447,58.31412661,-134.419997
United States of America,Lowell,3.0,1748,42.63368837,-71.31669112
United States of America,Morgantown,3.0,1291,39.62981488,-79.95606043
United States of America,Clovis,0.0,452,34.40506919,-103.2047706
United States of America,Lakeville,2.0,932,44.65010276,-93.24251042
Portugal,Lisbon,8.0,4369,38.72272288,-9.144866305
United Kingdom,Nottingham,4.0,3904,52.97034426,-1.170016725
United States of America,Poughkeepsie,2.0,1314,41.70023114,-73.92141585
United States of America,Ontario,3.0,713,44.02662661,-116.9618895
United States of America,Racine,0.0,943,42.72771364,-87.81183415
United States of America,Elgin,1.0,801,42.03946108,-88.28991866
United States of America,Richland,1.0,510,46.29181134,-119.2911013
Canada,Moncton,4.0,1762,46.08334861,-64.76667749
United States of America,Saginaw,4.0,1586,43.4194802,-83.95082951
United States of America,Conway,6.0,1058,35.09128054,-92.4513184
United States of America,South Bend,0.0,1197,41.68330711,-86.25001734
United Kingdom,Sheffield,10.0,3224,53.36667666,-1.499996583
United States of America,Ambler,3.0,1285,67.08648521,-157.8514091
United States of America,Saratoga Springs,5.0,1795,43.08296328,-73.78501591
United States of America,La Crosse,3.0,863,43.80136904,-91.23942855
United States of America,New Albany,4.0,1182,38.3108773,-85.82128382
United States of America,Lewiston,0.0,1168,44.10070477,-70.21525965
United States of America,Lewiston,0.0,1168,46.41660992,-117.016589
Vietnam,Ho Chi Minh City,4.0,2816,10.78002545,106.6950272
United States of America,Shawnee,1.0,576,35.34278973,-96.93378382
United States of America,Muskegon,2.0,1115,43.23458193,-86.24836369
United States of America,Palm Coast,9.0,1811,29.53800193,-81.22329574
Dominican Republic,Santo Domingo,2.0,1575,18.47007285,-69.90008508
United States of America,Waukesha,2.0,837,43.0116498,-88.23136926
Turkey,Istanbul,18.0,6841,41.10499615,29.01000159
Spain,Barcelona,10.0,5042,41.38329958,2.183370319
United States of America,Janesville,1.0,909,42.68262596,-89.02157943
United States of America,Bridgeport,5.0,1120,41.17997866,-73.19996118
United States of America,Great Falls,1.0,572,47.50029055,-111.299987
Canada,Fredericton,2.0,1466,45.94999758,-66.63330774
United States of America,Urbana,1.0,743,40.10999229,-88.20418746
United States of America,Spartanburg,5.0,836,34.94942873,-81.93227055
United States of America,Amarillo,1.0,585,35.22998008,-101.8299966
United States of America,Freeport,2.0,1349,28.95948427,-95.35687748
United States of America,Bangor,1.0,1697,44.80115297,-68.77834477
United States of America,Powell,5.0,1226,44.75867495,-108.7584367
United States of America,Aberdeen,0.0,506,46.97489626,-123.8143911
United States of America,Aberdeen,0.0,506,45.46511761,-98.48640222
United States of America,Visalia,3.0,451,36.32502952,-119.3160094
United States of America,Blacksburg,1.0,918,37.22941876,-80.41419784
United States of America,Shreveport,5.0,933,32.50001752,-93.77002344
United States of America,Grand Junction,1.0,652,39.09385276,-108.5499998
United States of America,Stillwater,0.0,523,36.13535118,-97.06829757
United States of America,Mankato,1.0,662,44.16362083,-93.99915674
United States of America,Harrisonburg,1.0,1019,38.44942181,-78.86917586
United States of America,Santa Maria,1.0,342,34.94012697,-120.4366386
Austria,Vienna,21.0,5320,48.20001528,16.36663896
Canada,Nanaimo,1.0,394,49.14602021,-123.9342911
United States of America,Johnstown,3.0,1111,40.32708498,-78.92222172
United States of America,La Grange,2.0,869,33.03647056,-85.03187464
United States of America,Tuscaloosa,2.0,531,33.22511538,-87.54417607
United States of America,Yakima,0.0,344,46.60223167,-120.5046965
United States of America,Binghamton,1.0,1164,42.09901817,-75.91832239
United States of America,Flagstaff,0.0,448,35.19809572,-111.6505083
United States of America,Durango,0.0,249,37.27564333,-107.8799891
United States of America,Bay City,0.0,1194,43.5944566,-83.88889531
United States of America,Bay City,0.0,1194,28.98111086,-95.96435978
United States of America,Killeen,1.0,752,31.11728538,-97.72748214
United States of America,Kennewick,3.0,317,46.21137697,-119.1360979
United States of America,Rock Hill,3.0,1170,34.94038535,-81.03000004
United States of America,Jamestown,2.0,983,46.90601158,-98.70297815
United States of America,Jamestown,2.0,983,42.09736452,-79.23553593
United States of America,Pueblo,2.0,570,38.2803882,-104.6300066
United States of America,Cheyenne,1.0,428,41.14000694,-104.8197107
Belgium,Brussels,21.0,5915,50.83331708,4.333316608
United States of America,Scranton,4.0,948,41.40929283,-75.66267908
United Kingdom,Leicester,6.0,2414,52.62997744,-1.133248943
United States of America,Beaumont,2.0,713,30.08626304,-94.10168278
Australia,Adelaide,7.0,3237,-34.93498777,138.6000048
United States of America,Panama City,1.0,679,30.15861005,-85.65527328
United States of America,Wheeling,4.0,862,40.06431032,-80.72107833
United States of America,Provo,0.0,324,40.24889854,-111.63777
United States of America,Frankfort,5.0,1132,38.2008065,-84.87335718
United States of America,Longview,3.0,576,32.50053428,-94.74027429
United States of America,Longview,3.0,576,46.13871991,-122.9369511
United States of America,Carbondale,0.0,419,37.72683026,-89.22024947
United States of America,Las Cruces,1.0,256,32.31261293,-106.7778083
United States of America,Montpelier,1.0,1176,44.25997154,-72.57581323
United States of America,Montpelier,1.0,1176,42.32262209,-111.2969123
United Kingdom,Cardiff,4.0,2432,51.49999473,-3.22500757
Argentina,Buenos Aires,2.0,1637,-34.60250161,-58.39753137
Canada,Sudbury,3.0,811,46.49998985,-80.96664474
United States of America,Waterbury,3.0,1098,41.55000775,-73.05002202
United States of America,Council Bluffs,5.0,666,41.26227338,-95.86080021
Bermuda,Hamilton,3.0,1628,32.29419029,-64.78393742
Philippines,Manila,3.0,2815,14.60415895,120.9822172
Italy,Rome,12.0,3566,41.89595563,12.48325842
United States of America,Rapid City,0.0,282,44.08055096,-103.2305571
United States of America,Waterloo,2.0,654,42.49315432,-92.34279789
United States of America,New Braunfels,0.0,473,29.6978113,-98.12632084
United Kingdom,Oxford,2.0,2748,51.7704175,-1.249986004
Egypt,Cairo,9.0,3240,30.04996035,31.24996822
Canada,Peterborough,1.0,674,44.29996909,-78.33326542
United Kingdom,Cambridge,6.0,3383,52.20039125,0.116623086
United States of America,Tyler,1.0,492,32.35108604,-95.30078272
United States of America,Homestead,1.0,649,25.46830202,-80.47778569
United States of America,Cumberland,2.0,826,39.65317263,-78.76277409
Ireland,Cork,9.0,1612,51.89860089,-8.49577112
United States of America,Hilo,2.0,464,19.69999778,-155.0900273
United States of America,Pittsfield,4.0,1337,42.44819582,-73.25982833
United States of America,Coral Gables,1.0,802,25.71541872,-80.29107874
Germany,Munich,9.0,4182,48.12994204,11.57499345
United States of America,Wasilla,3.0,404,61.58173077,-149.439442
United States of America,Ames,2.0,492,42.05385297,-93.61972254
Romania,Bucharest,7.0,5999,44.4333718,26.09994665
Finland,Helsinki,16.0,6252,60.17556337,24.93412634
United States of America,Manhattan,1.0,517,39.19402753,-96.59243514
United Kingdom,Aberdeen,1.0,1938,57.17039797,-2.079987021
United States of America,New London,1.0,997,41.3555235,-72.10002832
China,Beijing,1.0,1621,39.92889223,116.3882857
Canada,Thunder Bay,1.0,665,48.44615013,-89.27497481
United Kingdom,Southampton,5.0,2572,50.90003135,-1.399976849
United States of America,Conroe,2.0,671,30.31206321,-95.45586369
United States of America,Altoona,1.0,877,40.51859784,-78.39496708
United States of America,Jefferson City,0.0,663,38.57662335,-92.17332503
